epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
1098,1,6.913934065934045e-07,8.468680030898323e-06,0.0946132494802765,0.0627785848633899,0.0890862457421471,0.1137365164988081,0.0850915856595731,-0.8433792090574374,-0.2787590323639434,0.38836926541697425,0.3263126072191209,0.38986273299271224,1.5070703268611527,0.7046865613636252,0.7760029328155567,,
1099,1,4.7413846153845954e-07,8.557490545109054e-06,0.0958005462933442,0.0607874296670143,0.0986071507822321,0.1248472077083773,0.0885745527338595,-0.8309083746477082,-0.31098998033694814,0.4899080282774081,0.41951867977626656,0.4299791527538519,1.575966788714869,0.616454412589668,0.7007573101762921,1.0,
1100,1,5.03394139194137e-07,8.876332152921991e-06,0.1042705997026293,0.0565529883244381,0.0884052768525268,0.109552429740104,0.0771304839885797,-0.7461875082781846,-0.38319485174792334,0.38069597761898594,0.28883136532255604,0.2916332330084288,1.8437355665254098,0.6396942653605451,0.8124097737111312,1.0,
1101,1,6.637597069597049e-07,1.0265085427924372e-05,0.1289531748116133,0.0668213171786947,0.0842744105503236,0.1096828081126513,0.0751018781199928,-0.5337279996604815,-0.216350973197078,0.3328426170882762,0.2900207570606806,0.2649802350019508,1.929792025421233,0.7928922178171237,1.0093642504032743,1.0,
1102,1,4.28062271062269e-07,1.3378099215964755e-05,0.2012495606973608,0.0934686060764028,0.0795114165057788,0.1056046719530271,0.0845214525961288,-0.08863223134416116,0.1192521397967004,0.2746650084926153,0.2521307605247642,0.38313996180441295,2.1531016246378294,1.1755221408672656,1.5920635378799577,1.0,
1103,1,4.1199267399267204e-07,1.2673488654127204e-05,0.1727960068099794,0.0948335182304638,0.0933020388064463,0.1273692290757707,0.0928405229594105,-0.24106603747924002,0.1337494255998642,0.4346062407626564,0.4395181994029064,0.4770177360001738,1.82207923901776,1.0164033180869105,1.2127918365496178,1.0,
1104,1,6.579626373626352e-07,1.0855854390453764e-05,0.1459996246331881,0.0808692209733663,0.084728150474716,0.117707769221929,0.0786015740861949,-0.40957350057365094,-0.025540043954662396,0.33821224802706346,0.3606330891136744,0.31052635990541305,1.8053570631551934,0.9544439017773281,1.1206890815495565,1.0,
1105,1,4.3641245421245226e-07,1.3273887252146495e-05,0.1996786207793776,0.0910901380121732,0.0900400662629389,0.0979384551429691,0.068116602814371,-0.09646877817106878,0.09347609082234005,0.39901905641339375,0.17676748172863746,0.16735573091226136,2.1920751583177394,1.0116510364967335,1.5468108260776339,1.0,
1106,1,6.560703296703279e-07,1.3707665493772627e-05,0.1836402287344188,0.0944195836816594,0.0923145901510661,0.1088370459658897,0.0701605934360205,-0.18019929505376794,0.12937502072318646,0.42396649007443016,0.2822798976475393,0.19692152867528398,1.9449173217734488,1.022791313224021,1.3823324306543334,1.0,
1107,1,3.58407326007324e-07,1.3628880905153e-05,0.2054404954242507,0.1002512443908893,0.0909339827615567,0.100393059122288,0.0728635327925264,-0.06802155503417902,0.18930594270771658,0.40889807693303126,0.20152126121470176,0.23472296967045642,2.049235871700052,1.1024496991851973,1.5977362063880083,1.0,
