epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
758,1,3.19207488807494e-07,4.762612760437918e-06,0.0367193547665033,0.0352796969662698,0.0354727830659712,0.0870265373140976,0.1090725871263929,-0.6773259846804619,-0.17269268879596678,-0.2226036466318271,0.022887738439372383,-0.12464853745133955,1.0407774767490827,0.9945287453740004,0.5877458239242905,,
759,1,5.459935693935745e-07,4.7374892471219546e-06,0.0350774316209277,0.0312096773185309,0.0356827544749781,0.0882113153332439,0.1115418922413689,-0.7230719364996642,-0.29527195832689684,-0.21670187807885352,0.036409873114100065,-0.10226192455285661,1.1238920342206404,0.8746186542790927,0.5350262043684616,1.0,
760,1,1.9903899063899573e-07,4.628512883156234e-06,0.0346663570319105,0.0288295950651675,0.0321450004502839,0.0918210297406461,0.1097120925003757,-0.7348601833144254,-0.3745975986553679,-0.32111231393340695,0.07651594219627152,-0.11880254792339055,1.2024155919623607,0.8968330324562317,0.5122003164815967,1.0,
761,1,4.211944647944699e-07,4.7075097084903655e-06,0.0345076978788041,0.0296034065015124,0.0325240991740399,0.0880971732583247,0.1110561012300707,-0.7394474263186567,-0.3481106633988973,-0.30938793400642617,0.035115074643017344,-0.10662666509414398,1.1656270790985528,0.9101711371610677,0.5315030390947487,1.0,
762,1,3.829848595848648e-07,4.701731321987656e-06,0.0345082932321123,0.0288369472141491,0.0421802905424097,0.0892208647719368,0.109334637409725,-0.7394301737355522,-0.3743426106488328,-0.049416510355240126,0.04778953789188221,-0.12224889052432712,1.1966279352637517,0.6836430759546345,0.48207154817760706,1.0,
763,1,3.936380952381004e-07,4.767163424342065e-06,0.034192430662135,0.0323394236230724,0.0354466923657868,0.0879646846580567,0.109041690897923,-0.7486255391702205,-0.25971319087440903,-0.2233394295347566,0.033610052501016605,-0.12493184025896625,1.057266010508945,0.9123139325787418,0.5391019595413297,1.0,
764,1,4.05740170940176e-07,4.888439270599129e-06,0.0385146604124043,0.0358288218874816,0.0367344741510271,0.0884718095820462,0.1103542241186405,-0.6295911115795936,-0.15724769856262946,-0.18765375346838917,0.03935858920529711,-0.11296673688689315,1.0749330692559411,0.9753194348378882,0.5937632387136291,1.0,
765,1,3.781838013838065e-07,2.3592350884772963e-06,0.0193715577519122,0.0141022332797312,0.0127908546389207,0.0272370910972863,0.0365565797477313,-1.316822320578979,-1.089665372248968,-1.2426367252255075,-1.1387435271611333,-1.217798697535927,1.3735543735033087,1.1024385187135821,0.8362396364929908,1.0,
766,1,3.683828245828298e-07,1.8041463756163763e-06,0.0139312334685159,0.0063446676490353,0.0055193161877783,0.0122218723412923,0.015276648278397,-1.6464934268982225,-1.888380190514861,-2.0831086211839,-1.9400922168337165,-2.090329773949833,2.1953928631345505,1.14933047912764,1.1428072181923392,1.0,
767,1,3.486672364672417e-07,2.0313371321163226e-06,0.0182945668133503,0.0089666996902622,0.0076832513791728,0.0197438207712492,0.0254936301541282,-1.374023875622965,-1.5424791619661409,-1.7523220419664964,-1.4604814595825473,-1.5782297982698872,2.04005123334091,1.1668930710108358,0.9939184334248977,1.0,
768,1,4.855400081400133e-07,2.7629226189351743e-06,0.0240332824210837,0.0184240310002274,0.0130092562768895,0.0337464365052414,0.0436939704086149,-1.1011893022040158,-0.8223433980611473,-1.2257060922261067,-0.9244489904791467,-1.0394503244045878,1.3043821972829832,1.4161159171748636,0.908047830053906,1.0,
769,1,4.867615791615842e-07,4.6430667048069e-06,0.040984762731399,0.0328642899143637,0.030404368034483,0.0747166698966744,0.0958036670006495,-0.5674298265076961,-0.24361358780885986,-0.3767828831721894,-0.12962197411352816,-0.2543610161822112,1.247053132292215,1.0808713078918175,0.7025078099620287,1.0,
770,1,3.383264957265008e-07,5.188285198532024e-06,0.0370399638141062,0.0319809905923142,0.042699021921396,0.09212544224629,0.120690138461926,-0.6686325627633105,-0.2708585256218013,-0.03719357215174479,0.07982573660254415,-0.023435822138209886,1.158150669427297,0.7489689502077108,0.5119281793873686,1.0,
771,1,4.838638990639042e-07,4.637059004900326e-06,0.0334580954438867,0.0269823032462285,0.0320959540751119,0.0938231431607543,0.1157283113658864,-0.770336013121451,-0.4408187492396913,-0.3226392625098724,0.09808612326800453,-0.06541689952784258,1.2399555065061647,0.8406499627062956,0.47999008908722296,1.0,
772,1,2.506574684574735e-07,5.2134110713986255e-06,0.0352192836778495,0.0311804722832265,0.0412547036293944,0.0968660482294741,0.1275184588688377,-0.7190361303564188,-0.29620816374935105,-0.0716044163061111,0.13000361844778444,0.03159883072389503,1.1294939301758073,0.7557857348240845,0.4807335200101041,1.0,
773,1,4.200013024013077e-07,4.954949390690712e-06,0.035074159255778,0.031265062548427,0.0368751964334249,0.0920810915412584,0.1222257226469487,-0.7231652304183716,-0.29349891628847175,-0.18383028072983532,0.07934420466099124,-0.010792736002661766,1.1217964910500884,0.8478385943320359,0.5144278609304238,1.0,
774,1,4.964489214489265e-07,4.966528203872108e-06,0.0370340988458542,0.0299180531246251,0.0375280247968725,0.0946990947489367,0.1254735176110414,-0.668790916621783,-0.3375380358888026,-0.16628146150768222,0.10737900151105051,0.015432438206921712,1.2378098562007303,0.7971977232703988,0.5063382297234011,1.0,
775,1,4.045185999186051e-07,5.0384753740142e-06,0.0351603989193783,0.0312190087721879,0.0372014467449065,0.0996566351722136,0.1228936603509397,-0.7207094726926988,-0.29497301110324153,-0.17502178140847144,0.15840514503969091,-0.0053428309343557774,1.1262136143504438,0.8391654717296838,0.4850201153019908,1.0,
776,1,3.493774521774573e-07,5.206747240516219e-06,0.0381089305578788,0.0329335562684661,0.0362017194490645,0.0964214365848194,0.1293549633387898,-0.6401813978315015,-0.24150816049087445,-0.20226278372926887,0.12540309257358612,0.04589796668866561,1.1571107941225556,0.9096984085629821,0.5356677769032843,1.0,
777,1,4.160525030525082e-07,5.490647108324803e-06,0.0419587279518855,0.035694523325139,0.0378772631393994,0.1017989624356701,0.1280205601712965,-0.5439437570427957,-0.16100307556053572,-0.1570184392786162,0.17967440974749957,0.03552857472130247,1.1754619079176118,0.9423484702499738,0.5559478358573908,1.0,
778,1,3.7775767195767714e-07,5.5789943482164005e-06,0.0508244071545619,0.034142388334575,0.039708994807869,0.1003544443360363,0.1301091787565874,-0.3522538298971176,-0.20546061892094464,-0.1097917766521466,0.1653828725067157,0.0517116164492626,1.4885578038280112,0.8597933215495986,0.6066264642793461,1.0,
779,1,5.017897435897487e-07,4.915167922995605e-06,0.0373858093751239,0.0292313122285071,0.0386484287778912,0.0989203305753373,0.1198135023563547,-0.6593388097065614,-0.360759613263346,-0.1368633558943194,0.1509893066746412,-0.03072584971743882,1.278920705378399,0.7563193856367785,0.4842424811733715,1.0,
780,2,3.6571241351241865e-07,4.672969773957204e-06,0.0442118940839815,0.0303741226182476,0.0326685737390316,0.0811698470414466,0.1054468989931485,-0.4916364623713936,-0.32240912230978314,-0.3049556995657921,-0.0467814534329692,-0.15845459690838515,1.455529731999224,0.9297373409546039,0.6551861928923264,1.0,
783,1,4.4656336996337513e-07,6.672856752091867e-06,0.0423884544246852,0.0351573248839448,0.0443904709870192,0.1172528765831888,0.141233380713152,-0.5337542179920906,-0.17616734052135216,0.0016552031454329169,0.3210073285266231,0.13375131151108885,1.2056448811087148,0.7919837775645098,0.47973084412957323,2.0,
784,1,3.57047781847787e-07,7.063426841473879e-06,0.0596341846214449,0.040608028337282,0.0534251119097748,0.1191426338727638,0.1422575556662039,-0.19240175789218272,-0.032034697097031994,0.1869111012325149,0.3369957555686385,0.14097678777644793,1.4684957277516646,0.7600783003985058,0.580882780970353,1.0,
785,1,3.2949141229141735e-07,6.718731909778425e-06,0.0449991063952185,0.0399803124136856,0.0482275625749939,0.1209596880137394,0.1388844063142579,-0.4739877090909397,-0.047613326951153216,0.08456098999489112,0.35213169868860217,0.11697959977252533,1.1255034834678241,0.8289758242642514,0.502277306569438,1.0,
786,1,4.5196100936101443e-07,7.186910272416539e-06,0.0615374494677068,0.0400675104458902,0.0544464994829446,0.1181759090059301,0.1339016871277794,-0.1609848485793416,-0.04543467993167381,0.20584874842139977,0.32884865075877284,0.08044350750077406,1.535805768243093,0.7358925722280624,0.5885931740256727,1.0,
787,1,3.599170533170585e-07,6.845814536708149e-06,0.0566422843182442,0.0377769116393639,0.0469559851685494,0.111012321835983,0.1316606725700804,-0.24387489193342732,-0.10430229625334168,0.05784099676187699,0.26631563120482393,0.06356562109234451,1.4993492721080952,0.8045003635511488,0.5977059578725572,1.0,
788,1,3.657124135124187e-07,6.670352209860028e-06,0.0534359510862641,0.0390470156157697,0.0483479488398952,0.1148952103645089,0.1296152318080213,-0.3021468336511444,-0.0712339965017101,0.08705409026443449,0.3006949013618621,0.04790799188379756,1.3684677759830586,0.8076083669382694,0.5665315509771619,1.0,
789,1,3.5111037851038375e-07,6.543742030004743e-06,0.0519299973032263,0.0388583935529516,0.0505874707458668,0.1174708669133674,0.1342132698336883,-0.3307339492529305,-0.0760763362150324,0.13233418376628214,0.3228647480753777,0.08276775350735077,1.3363563492689121,0.7681274602697181,0.5402162838477035,1.0,
790,1,3.293777777777829e-07,6.907358991986456e-06,0.0639631643306135,0.0447949610893667,0.0471484899404916,0.117431975286183,0.1285834274187779,-0.12232345671955923,0.06609507444586254,0.06193229760444499,0.3225336188390466,0.03991562742062882,1.4278779330799212,0.9500624746079628,0.660816363921599,1.0,
791,1,4.1014350834351364e-07,6.623314951245414e-06,0.057939666648251,0.0387194605553656,0.0417877626392041,0.1097074244341229,0.1277045164694084,-0.22122846063046664,-0.07965810571693668,-0.05876602682814837,0.2544914820623795,0.033056829974508636,1.49635788978812,0.9265519749809716,0.638030098782828,1.0,
792,1,2.815376475376527e-07,7.2867842741926845e-06,0.0747955093225624,0.0424483803989996,0.0483149060102648,0.1135016005870037,0.130197691348106,0.034126866664355424,0.012288227664334543,0.08637041915477536,0.28849135062817427,0.05239167926029101,1.761992957718768,0.8785591310236708,0.7245439148519242,1.0,
793,1,3.951721611721663e-07,7.009401760310684e-06,0.0553196358207905,0.0437180305931684,0.0478451866467377,0.1224983293526628,0.1309992293725927,-0.26750271683394417,0.04176005648443276,0.07660082235815713,0.3647717486341434,0.05852911594994686,1.2653445209152194,0.913720270247477,0.5813962711561987,1.0,
794,1,4.633244607244659e-07,7.717723267169308e-06,0.0798903880865792,0.0410036760219777,0.0478176324325893,0.1119338099376051,0.1364881524620561,0.1000245038908804,-0.022338774659261772,0.0760247534183981,0.27458213611035187,0.09957545319721856,1.948323845889174,0.8574832431642884,0.7567587844973852,1.0,
795,1,4.419611721611772e-07,6.695251145646319e-06,0.0631592856381654,0.0406392593309138,0.0434118961477167,0.1121562281800394,0.1296105192835746,-0.1349709236929852,-0.031265909268389847,-0.02063609501270366,0.2765672145055742,0.047871633459256574,1.5541063634434555,0.9361103021699975,0.6672181605290416,1.0,
796,1,2.618504680504732e-07,7.302070606486136e-06,0.07506787195918,0.0427827310172648,0.0420671867205646,0.1097018288962184,0.1275709127979017,0.037761679537384234,0.02013400132247692,-0.052101546737993866,0.25444047661495756,0.032010089559562395,1.7545891901967914,1.016985383787671,0.7765078134670274,1.0,
797,1,2.8994660154660664e-07,7.029927501891149e-06,0.0657289006672241,0.0378737541278713,0.0445228989322105,0.1071809354585857,0.1315082762620767,-0.09509213024976503,-0.10174204293439992,0.004634010747082731,0.2311928478609058,0.062407458758823406,1.7354277850969724,0.85063875887275,0.6829225661208123,1.0,
798,1,5.674420838420891e-07,7.915825514203007e-06,0.0777567674567796,0.0424999647943182,0.0457037545071368,0.1067145807913527,0.1309755837861946,0.07295457099113282,0.013502715141830374,0.030810795505964543,0.22683226056598912,0.058348598106465276,1.829529466756355,0.9298806054779669,0.7889860693565797,1.0,
799,1,3.0244639804640324e-07,6.90715720309967e-06,0.0666986275716729,0.0372816062668868,0.0433099157723555,0.1001007887040142,0.1232105649223707,-0.08044648682410427,-0.11750031887780357,-0.02298799047895504,0.16285207749279232,-0.002767463298605902,1.7890012059299742,0.860790071095262,0.7250470539919757,1.0,
800,1,4.464781440781492e-07,7.58139776385769e-06,0.0776435267598511,0.0438215016187605,0.0443620530861074,0.1075611532332592,0.1312529015949798,0.07149716562143164,0.04412403929408243,0.001014818574971238,0.234734006216114,0.06046368221292716,1.7717730364943785,0.9877927367556114,0.7995106989288764,1.0,
801,1,2.9454879934880455e-07,7.881791368541311e-06,0.0807021629295585,0.0421509492928604,0.04721496089299,0.1064590065987114,0.1296379654598661,0.11013432556345185,0.005256681720167421,0.06334112486691597,0.22443445777746765,0.04808336970342991,1.9145535208552653,0.8927267071486925,0.7994347695505651,1.0,
802,2,4.555973137973189e-07,7.70254207272688e-06,0.0795406829291719,0.0379498761117096,0.0416374795393158,0.1049005367484122,0.125889437485673,0.09563758735188066,-0.09973417480722375,-0.062368847721621046,0.20968710531459445,0.01874175516796658,2.0958852885251287,0.9114135898232463,0.8017698085961616,1.0,
