epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
972,1,-3.20296703296691e-07,4.938973957248967e-06,0.0514066649219426,0.0350927694363717,0.0272329097069161,0.0689780565329051,0.0701386181946868,-1.1059678111091558,-0.5855664044290323,-0.7469808538201487,-0.17061146692662343,-1.1061195024175388,1.4648373699253856,1.28856891331544,0.8990506871328551,,
973,1,-6.414261294261172e-07,4.819812043904925e-06,0.0488782668964512,0.0260725945593752,0.0207785509325043,0.0504452097061004,0.0550223306771722,-1.1564026286322986,-0.88267614757022,-1.0174851063653445,-0.4835116729765755,-1.3488531007165068,1.874627097738474,1.2547236773337236,1.0523146835989803,1.0,
974,1,-4.411098901098779e-07,4.82525139810402e-06,0.0530067945467252,0.0253619667341988,0.0203032647495096,0.0496255354620441,0.0507159506996063,-1.0753156298064204,-0.9103101464573755,-1.0406245928753128,-0.4998939080487042,-1.430351418117608,2.089928796667629,1.2490955494860434,1.120677608742489,1.0,
975,1,-5.479377289377165e-07,5.76915040558521e-06,0.063187620399314,0.0316572919335663,0.0244230115860678,0.058369800235078,0.0591353271390788,-0.8996278041596766,-0.6885928049124923,-0.855880982978669,-0.337601047310954,-1.2767639860859312,1.9959263921095547,1.296154475771072,1.145555570478718,1.0,
976,1,1.720830280830403e-07,1.1499737318710652e-05,0.125870216404687,0.0432139963577108,0.0340287494653749,0.085632428348625,0.0844443988551015,-0.21048608320676232,-0.3773974197025322,-0.5242016931363028,0.04566391690667964,-0.9205002422525927,2.912651325081695,1.269888760176763,1.4130129991885856,1.0,
977,1,-1.0981404151404028e-06,4.805121537749363e-06,0.0374293598663794,0.0172908279222582,0.0136974026490217,0.0322725985601921,0.0319458076352712,-1.4232790947251814,-1.2933834826148904,-1.4341986985923656,-0.9301800223506492,-1.892548476799913,2.1645693002877957,1.262251400055981,1.1903196873961108,1.0,
978,1,-4.611050061049938e-07,3.145382362108852e-06,0.0314893134147697,0.0178901714316914,0.0156871611157147,0.03727177071912,0.0384688076883938,-1.5960854997678102,-1.2593083077183753,-1.2985628435727927,-0.78616266781553,-1.7067428348740319,1.7600476042050173,1.140361276234661,0.9323932855589792,1.0,
979,1,-4.784322344322222e-07,3.1915725960174647e-06,0.0281365830636994,0.0168572583023276,0.0144935328994938,0.0323807446198914,0.0326949819434748,-1.7086625254661798,-1.318778248038269,-1.3777026132872836,-0.9268346149346147,-1.8693679759126303,1.6690088951724398,1.163008040287819,0.9598629330230602,1.0,
981,1,-4.00249084249072e-07,5.118654424310367e-06,0.0666865977793695,0.0315641482754247,0.0267862030044471,0.0571679248486918,0.0486329605564088,-0.845732335483856,-0.6915393856772323,-0.7635200345731067,-0.3584066679535093,-1.4722902078738047,2.112665437129877,1.1783293787777898,1.1702768915635784,1.0,
982,1,-5.105592185592063e-07,3.5244574634848737e-06,0.036138987461389,0.0184591456594981,0.018118859643026,0.0426972973367441,0.0463457696262114,-1.4583620984823762,-1.227999948956571,-1.1544525847617522,-0.6502635456551745,-1.5204614768797096,1.957676181324972,1.0187245388847526,0.8977422791902018,1.0,
