epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
533,1,-6.34945868945871e-07,9.177524667280766e-06,0.0846367496137441,0.044575553531422,0.0591087822984954,0.1434684389471128,0.1104511635412781,-0.4778036379702767,-0.1684071572007501,0.03134395315127672,0.7023418974280156,1.1930743355614344,1.8986831172150551,0.7541146625498,0.6378390645878345,,
534,1,-1.3247179487179507e-06,1.433373713158919e-05,0.1430394068733406,0.0557885534780782,0.0663355642790433,0.1354367981905706,0.0965241816892223,0.04694730358687836,0.05597573683421992,0.14669050138499543,0.6447319509360944,1.0582944793647322,2.5639102297089744,0.8409925066876371,0.9854024233816361,1.0,
535,1,3.798119658119638e-07,1.0810858466618337e-05,0.1085661042715227,0.0438756867369569,0.0547101600962456,0.1056179733272407,0.0450419069904752,-0.22881331486255413,-0.18423238618726226,-0.04598604861274064,0.39605556036660594,0.2960946344943073,2.474345998875948,0.801951314133581,0.9508053075159247,1.0,
536,1,-6.705156695156715e-07,9.143780829044596e-06,0.0954898466438284,0.0453487370449902,0.077990658542774,0.0974654356184908,0.0406866701705478,-0.3571524621652146,-0.15121043191869835,0.30855326173969067,0.31572486657995863,0.19440191580540242,2.105631760314191,0.581456246633337,0.8026952934679981,1.0,
542,1,-8.14330484330486e-07,1.456614116248763e-05,0.1439381257284017,0.0486830721631481,0.0745571011254685,0.1720042330941149,0.173635861981934,0.05321065758622794,-0.08026146322233968,0.26352952818694664,0.8837458294002185,1.6454611199636913,2.9565753096010963,0.6529548288954253,0.7812271833864345,1.0,
549,1,-6.110028490028509e-07,7.4856364752742195e-06,0.0999811671206815,0.0359271385506068,0.0425846698754684,0.0954491151867114,0.0870245233242286,-0.31119061087973104,-0.3840994955845196,-0.2965408583851506,0.2948203535255663,0.9546909090670476,2.782809551345178,0.8436438514567722,0.984594612220872,1.0,
553,2,-2.270997150997171e-07,1.1224880566249276e-05,0.1398422797967226,0.0531947255127648,0.0641903670531834,0.105964829004362,0.05954361460022,0.024342375231640217,0.008366316333548531,0.11381751594372598,0.39933423661982614,0.5752101930138409,2.6288255014618827,0.8286897125697956,1.1344694450280488,1.0,
554,2,-1.1097008547008563e-06,1.7409153221908545e-05,0.1387579514291443,0.054159210561272,0.0894387211910416,0.1154824530939436,0.06587515231231,0.016558226771688663,0.026335104188404602,0.44551782182903704,0.48534554128587865,0.6762623954256207,2.561990619888119,0.6055386783416836,0.941416724000432,2.0,
555,1,-4.904415954415973e-07,1.3746338201948402e-05,0.2053041048797294,0.0658862106514116,0.0732536317399789,0.1417705687381454,0.1204638480766364,0.40831916774627935,0.2223360514245275,0.24589207872821928,0.6904368678197561,1.2798505379455325,3.1159932686470593,0.8994135809088238,1.2612024773288406,2.0,
556,2,-6.675698005698023e-07,1.1959453780329326e-05,0.1553744306257652,0.0515409490353904,0.064729110065858,0.0987373783955695,0.0473016197338741,0.1296649483089748,-0.02321628015813574,0.12217537903840266,0.3286906304076743,0.345045814856097,3.0145237720653517,0.7962438034316853,1.265789189083799,1.0,
557,1,-6.945527065527083e-07,1.3005763052375697e-05,0.1535688083817246,0.0531795940298859,0.0748144503616027,0.1292877689412513,0.0980742170543198,0.11797580298958607,0.008081821578828304,0.26697528865222225,0.5982675652901099,1.0742254184051754,2.8876850885761733,0.7108103175594743,1.0129600263915068,2.0,
560,1,-4.509544159544179e-07,1.1128972184398386e-05,0.1182359576332318,0.0431888431845923,0.0492479669093549,0.1225856097912966,0.1220137801232313,-0.14349039228796528,-0.20001049857536782,-0.15116728108521477,0.5450365498040658,1.292634832642167,2.7375871018538853,0.8769492213731802,0.9394197833596553,1.0,
1084,1,-6.804501424501445e-07,1.294296020279667e-05,0.1249755902846128,0.0292038448796546,0.043063582576541,0.0708392486363873,0.059509794113674,-0.08805428283084223,-0.5912917413824891,-0.2853575116600875,-0.003359461618923173,0.5746420367755816,4.2792759488914935,0.6781406699519038,1.3535930576035597,1.0,
1085,1,-6.57039886039888e-07,8.955227972858544e-06,0.1076586406837206,0.0307282349717735,0.0489187535672794,0.0756320660017136,0.0503659512787686,-0.23720706064177424,-0.5404102677148236,-0.1578745275013121,0.06210761514696197,0.4078166099237732,3.5034598415030835,0.6281355225862476,1.1110787151434383,1.0,
