epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
901,1,-4.289660561660474e-07,1.0880492804419824e-05,0.0881998671795177,0.0554443781145064,0.0700803348568475,0.231583117109745,0.2758418616836522,-0.5938724967316538,0.03228870164780159,0.3891172724824135,0.8617581332747897,1.0972497059481947,1.590752379709024,0.7911432941133404,0.4761722647716272,,
902,1,-5.493455433455346e-07,1.0418089158857346e-05,0.0763376470228682,0.0554022785430923,0.0734479709057486,0.2295156123019577,0.2753471856080066,-0.7383114479240052,0.031529102144661515,0.43605229330726686,0.8527903454473544,1.0954547644644186,1.3778543261387193,0.7542961849552088,0.43483605961836913,1.0,
903,1,-7.762463980463892e-07,9.759009332072486e-06,0.0755689150196751,0.0560310689136382,0.0715056190147825,0.2070388425676785,0.2329741908016896,-0.7484326295042925,0.042814708345299705,0.40925106838136593,0.7497257579898675,0.9283497091089234,1.348672581341747,0.7835787747432856,0.4724542384775286,1.0,
904,1,-3.325206349206261e-07,9.396042242363204e-06,0.0805961902613496,0.0548296539550642,0.0673030147030947,0.1931492568830185,0.2310129110067764,-0.6840264018217624,0.021139568582555786,0.3486801062626882,0.6802826127989298,0.919895634889424,1.4699111618730873,0.814656513388392,0.519962154407564,1.0,
905,1,-4.992908424908336e-07,9.786062322259348e-06,0.0763506270922896,0.0519374830202223,0.0667507616371702,0.2033352556593557,0.2282922725176477,-0.7381414277653426,-0.03305080937064119,0.340440788969079,0.7316754681962785,0.9080487439082661,1.4700203520107122,0.7780690987981554,0.4749880664262571,1.0,
906,1,-2.2065103785102905e-07,1.0006932037495545e-05,0.0809724487103461,0.0471722350371085,0.0583232796530059,0.1956763357094428,0.2293421222081235,-0.6793688347639397,-0.12928597187572988,0.20547650585781324,0.6932813103406136,0.9126369091416995,1.7164913249356268,0.8087924157444326,0.5045054066683945,1.0,
907,1,-3.461128205128118e-07,9.92508715686546e-06,0.0907874086649467,0.0578697365626518,0.0688673789216945,0.1932282604286028,0.2146185011004644,-0.564957400556636,0.07510290233461349,0.3716576700788657,0.6806915574354084,0.8462841030758729,1.5687964946957047,0.8402947400352125,0.5671844766728019,1.0,
908,1,-7.692139194139107e-07,1.2147896064335429e-05,0.1174869486315047,0.0650923741428622,0.0695623647336803,0.227754264116597,0.2762747309153445,-0.307151153345947,0.19271563774446462,0.3816987372077246,0.8450865528571847,1.0988177413299025,1.8048987347568264,0.9357277985627197,0.6140884530809637,1.0,
909,1,-2.81254456654448e-07,8.765335130367879e-06,0.0867573373710343,0.0468153524655586,0.0572127255526194,0.1616412819520019,0.1949394104020884,-0.6103629278343293,-0.1368802487064802,0.1862515484054099,0.5021990408625054,0.7501109022736968,1.8531417507346197,0.8182538720101801,0.6103250337270552,1.0,
910,1,-3.823980463980377e-07,9.42620986178363e-06,0.108943515939536,0.0470815561034415,0.0557826502348604,0.1516907903111551,0.1671085328711737,-0.38264875314131025,-0.13121011428428997,0.16093811469590047,0.43866368410604195,0.5960656852968672,2.3138827828332955,0.844002784063407,0.7520206905118653,1.0,
911,1,-4.26868131868123e-07,8.708279358358657e-06,0.0834687162219759,0.0438941360597217,0.0503072370564375,0.1560341129390437,0.1663938239889814,-0.6490059455607236,-0.20131062944754807,0.057624258625103106,0.4668941475539317,0.5917796011538915,1.901548183115601,0.8725039601463227,0.6172404854577199,1.0,
912,1,-4.212835164835078e-07,7.974290866136415e-06,0.0772777674989599,0.0461132726485181,0.0555517573328229,0.1509323001796967,0.1684719348731976,-0.7260713968691093,-0.15199060600208744,0.1567903756254235,0.43365090581389715,0.6041913593848623,1.675788493683273,0.8300807171865155,0.597578544587889,1.0,
913,1,-2.066747252747165e-07,9.312169273198668e-06,0.1114236569959124,0.0460567008194289,0.0478395384816027,0.1357117567804492,0.1420877264594557,-0.36013866552955287,-0.1532181591447457,0.007327825173831803,0.3273527865229475,0.43386694237762014,2.41921882798174,0.9627128431495439,0.8579590769514024,1.0,
914,1,-4.586915750915663e-07,6.281494350363221e-06,0.0617377152463306,0.0349578288453921,0.0417650462077265,0.1095356495071932,0.1249911131855487,-0.9505821652759234,-0.4289486081253771,-0.12846471833417297,0.11306982021275015,0.3056650124575464,1.7660121144037755,0.836991576160376,0.6390909476250348,1.0,
915,1,-4.6823565323564454e-07,8.914813894080937e-06,0.0993909336492082,0.0398924982523798,0.0450619572498866,0.12542318049206,0.1288725032602485,-0.4744172590229184,-0.29690295048291054,-0.05248620552187706,0.2485131080613888,0.33624591881734217,2.4914068207412505,0.8852614361539753,0.8169780472850642,1.0,
916,1,-4.6501489621488747e-07,9.439579827271998e-06,0.0973208633380967,0.0359319057963704,0.037641954445786,0.1135880651195188,0.1283213752444718,-0.4954647345663358,-0.40146545300520287,-0.2324051302950156,0.14939816600364994,0.3319602144456545,2.7084050449359185,0.9545453146649294,0.8811206161109407,1.0,
917,1,-1.802586080585993e-07,7.956158283149869e-06,0.0825552357232791,0.0425929087865664,0.0390729439203711,0.1138426715385007,0.1315113393404678,-0.66001023678961,-0.2314035492841504,-0.19509415844897074,0.15163714486866425,0.3565154143026577,1.9381934665107796,1.090059116463048,0.8184077585964171,1.0,
927,1,-4.483496947496861e-07,9.318543900776612e-06,0.0959446548493204,0.0438818121340421,0.0634578733760956,0.1582165624011412,0.1850452934734205,-0.5097065867929534,-0.20159143326544673,0.2898513927211408,0.48078422553025424,0.698022757831356,2.1863834650398646,0.6915000188227735,0.6307711384128059,1.0,
928,1,6.236190476191366e-08,1.0842950168354296e-05,0.1109002019348708,0.0472318084317099,0.0606044966025089,0.17234714715636,0.1965923027451127,-0.36484760930794247,-0.12802387901259601,0.24384424529622742,0.5663301723900479,0.7585541589983993,2.3479485048028095,0.7793320916333294,0.6788161225174348,1.0,
929,1,-5.092190476190389e-07,8.705328401637271e-06,0.0798346161949164,0.0442431130946861,0.0627246575585547,0.1590816688627933,0.1922186850078677,-0.6935205667815925,-0.19339165224098886,0.27822975995369154,0.4862371905116054,0.7360558228572646,1.8044121717179333,0.705343153292334,0.5593941881518507,1.0,
930,1,-4.370327228327141e-07,8.389686050051382e-06,0.0887544615914263,0.0446760183082558,0.0541807282798569,0.1484656234910492,0.1575405635615354,-0.5876042666136627,-0.18365453258216627,0.1318005249428648,0.41717296328577896,0.537105191531138,1.9865797887193715,0.8245587530448889,0.6584368299592978,1.0,
931,1,-3.199921855921768e-07,1.120251803968119e-05,0.1406363827827911,0.048143065576299,0.0496055343031979,0.1249593218352136,0.1260317179411049,-0.12730091515620764,-0.108914362829542,0.04357773356076699,0.2448079064538689,0.31395597108022205,2.9211571789654887,0.9704984686502368,1.0814225217639857,1.0,
932,1,-4.041455433455347e-07,1.55998246977956e-05,0.2436646330408848,0.0576626075539204,0.0449208398324706,0.125962390598898,0.1089558677908767,0.4223137158103283,0.0715172564317856,-0.05562274692151824,0.2528030162830475,0.16836539819945984,4.225622422479161,1.283620790443237,1.76334141444272,1.0,
934,1,-1.8250427350426483e-07,7.520922248014715e-06,0.0785675087330251,0.0454810265240996,0.0541756923700426,0.1330762836684253,0.1421422258142073,-0.7095194927411265,-0.16579616881142148,0.13170757419064424,0.30774212489709,0.4342504299001336,1.7274408098635285,0.8394943385146315,0.6624649598714044,1.0,
935,1,-3.9152844932844057e-07,1.2021497947717784e-05,0.163949216087174,0.0508751951586043,0.045428390193328,0.1232850465470319,0.1295260383217326,0.02607793129321394,-0.05371605368045168,-0.04438734034816687,0.2313187838885762,0.34130427545700825,3.2225133105191834,1.11987404942266,1.2733018904385671,1.0,
936,1,-5.452087912087824e-07,1.0985730183851958e-05,0.1436332468743564,0.0542758105320004,0.0438866980411931,0.1168859088489576,0.1213422037002237,-0.10621549875831097,0.010987049863807693,-0.07891327961651909,0.1780180225028933,0.2760370780655018,2.6463096388037286,1.2366975930488995,1.2309797685983315,1.0,
937,1,-2.777973137973051e-07,1.6117876415200383e-05,0.2439437067588479,0.0868228333479173,0.0523300298567637,0.1026966028794117,0.1038446955886525,0.42345837861783114,0.48077767371637553,0.09704566844890278,0.048598855430742084,0.12031899359523035,2.8096399036117834,1.6591080585564968,2.133597309517463,1.0,
938,1,-4.939426129426041e-07,1.8986432809995733e-05,0.3088411224032092,0.0752712433965811,0.0485546039184085,0.0970342868574533,0.0800826805925556,0.6593477300457319,0.3380062925904731,0.02216436671509471,-0.00811573846991898,-0.13951760633597537,4.102988146321635,1.5502071300166471,2.6383175627979423,1.0,
939,1,-3.201694749694663e-07,1.8065285127170905e-05,0.2622133575473979,0.0698900656698293,0.038656234523772,0.0814559570961903,0.0759655984504762,0.495679358474161,0.26383169654593813,-0.2058163322319239,-0.1831174640184842,-0.19229656656369096,3.7517435888889388,1.8079427183765793,2.7649204782435652,1.0,
940,1,-5.886151404151317e-07,1.2640047543937988e-05,0.1775459343527714,0.0510273639533909,0.0533989599840297,0.1478391756509485,0.1524536518561034,0.10575049534026931,-0.05072949968432224,0.11726652917273807,0.41294455819988957,0.5042828671019632,3.479357764927387,0.9555693294274308,1.135829258980543,1.0,
941,1,-3.630439560439473e-07,1.5738888718614292e-05,0.2309836756462227,0.0599630649555253,0.0422499027007893,0.0960565753295658,0.0942263263904984,0.36886796651181153,0.110637095199123,-0.11692245510424402,-0.01824277277943393,0.02312222860486531,3.8520349782413983,1.4192138184636967,2.103622629413374,1.0,
942,2,-3.382234432234344e-07,1.5115560518842927e-05,0.2407742064425385,0.0797489076888393,0.0411880623026956,0.0807537338177531,0.071377095970248,0.41038049016127337,0.3957911293642759,-0.14237601255170867,-0.19177572376060475,-0.25460004133630615,3.019115801136331,1.9361671091895714,2.6284710891390572,1.0,
943,2,-3.683035409035323e-07,1.824368384220693e-05,0.2657804211402494,0.0741063604817025,0.0460130686698299,0.0849916002421102,0.0725382754247225,0.5091913195965729,0.3224095008175588,-0.031599140235603916,-0.1406275535003223,-0.23846273569450963,3.586424066552364,1.6105152755225034,2.5944433126051845,2.0,
944,2,-3.422124542124455e-07,1.609671340251801e-05,0.2475122946874077,0.0825997503067248,0.048839798464763,0.0810185747613884,0.068864483664057,0.43798113678615563,0.4309147188531852,0.028020865166664938,-0.18850148155853452,-0.2904364588816465,2.9964896658724047,1.6912039299750135,2.542073296620946,2.0,
945,2,-7.88490842490755e-08,1.5601343482179336e-05,0.2354586358210351,0.0729729949321319,0.0504296471615033,0.0791138803436345,0.0682052046680977,0.3880561675000338,0.30699758725988885,0.06005455118080852,-0.2122915611071154,-0.3000561377808401,3.2266101923023265,1.4469969956649003,2.3808927840732945,2.0,
946,2,-6.298940170940084e-07,1.6055966586416217e-05,0.238116929156274,0.0745915167770313,0.0608507177347537,0.0856520706922289,0.0699992739137208,0.3992827579691695,0.3289349156453593,0.247898764953419,-0.13288659261587588,-0.2740921797640816,3.1922361577910388,1.22579147399204,2.1344734446178433,2.0,
