epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
772,1,-2.875669515669552e-07,5.642718655828019e-06,0.0508988631477256,0.038374891222772,0.0401144222239162,0.0905277218797546,0.0824732810388099,-0.8809701545774994,-0.32661670359270284,-0.19043649147091107,0.2966409948854055,0.742017362645639,1.3263239373975126,0.9566119236779084,0.6833405226351191,,
773,1,-1.537826617826655e-07,5.32908485879815e-06,0.0471868807540395,0.0400466058691506,0.0453348790632274,0.0891771263526161,0.0544770918291696,-0.956694649200559,-0.2839762101930281,-0.0680958634194835,0.2816094589072676,0.32732351255011954,1.1782697050159598,0.8833314076319079,0.6485134010165784,1.0,
774,1,-6.713308913309274e-08,6.631061565937348e-06,0.0481895101418766,0.0413257006996066,0.0421716236143364,0.093313631934509,0.0541118161849191,-0.9356692417300326,-0.25253557450347563,-0.1404249079327534,0.3269510555838312,0.3205958132944432,1.166062359832546,0.9799177086425828,0.6606958800275592,1.0,
775,1,1.785396825396787e-07,7.538490043251109e-06,0.062656785577167,0.0410248502573582,0.0455220027301803,0.0894654642266133,0.0566664302903299,-0.6731392109589662,-0.2598421775194581,-0.06397677573042666,0.28483755704703206,0.3667251818313833,1.5272513594262238,0.9011894602057968,0.7680777341349545,1.0,
776,1,2.766341066341028e-07,8.3187381733305e-06,0.0748837030149913,0.0419944969894083,0.0450424060104505,0.0987156786736996,0.0690029429506407,-0.49487523221305135,-0.23648160875896554,-0.07456814811859952,0.38322859595288816,0.5636922360550912,1.7831364880353182,0.9323117567899988,0.813014358439956,1.0,
777,1,-5.678754578754616e-07,8.04728994631665e-06,0.0791343594920173,0.0476120160534453,0.0424989425375734,0.1044493271834202,0.0748934709019572,-0.4396644430367465,-0.11093517638035533,-0.1326932913052623,0.4396868193631941,0.6456097520027833,1.6620320670967264,1.120284245357565,0.8625179001305048,1.0,
779,1,-8.797476597476984e-08,1.1797906698857532e-05,0.1173433607017553,0.0467663410522503,0.0461878530629099,0.119348031056023,0.1218475450289416,-0.045707765538250164,-0.12885658776966094,-0.04945573385621046,0.5730285478990169,1.1323134664747487,2.5090877108162877,1.0125027566403055,0.9913784630384737,1.0,
780,1,-1.6242653642654018e-07,8.915805592140526e-06,0.0714623083811041,0.0373140439933747,0.0446651408219692,0.1180490486398435,0.1180629701321291,-0.5416412820893147,-0.35465026514467846,-0.08297919084067093,0.5620849032204478,1.1007609717379154,1.9151071721580244,0.8353988794801286,0.6685076711907544,1.0,
781,1,2.030557590557553e-07,8.178921344814288e-06,0.068365440262783,0.0441257016735273,0.0434455284297579,0.10010655621221,0.0776583323401495,-0.5859439217983331,-0.1869778385033375,-0.1106645769303261,0.39721998164944816,0.6818618676939492,1.5492986710991163,1.0156323938486236,0.7836205137414609,1.0,
783,1,2.898860398860361e-07,7.100605943188725e-06,0.0860652536748195,0.0417449193028293,0.0457799068595172,0.1070397812131694,0.0754043528030516,-0.3557059567245979,-0.2424424362763596,-0.05832728729622657,0.46418530971368616,0.6524080354261336,2.0616447095222186,0.9118412492554442,0.8363407768250464,1.0,
784,1,-2.3293284493284858e-07,7.106896067464617e-06,0.0942854751492227,0.0444284987464446,0.0438356787912378,0.0829254363944531,0.057844858187443,-0.2644847036858679,-0.18013913660614855,-0.10172445021507472,0.20892678745526702,0.3873077585691865,2.1221368192178343,1.01350056554296,1.0942857311308543,1.0,
785,1,-5.731461131461504e-08,9.226335274014914e-06,0.11358641056959,0.0428704171291138,0.0457538562388877,0.0843977962722528,0.0445448668427843,-0.07824820085673413,-0.2158382096227418,-0.05889648914760717,0.22652621670269396,0.12604031827845227,2.6494671316207543,0.9369588422545982,1.2021024902685848,1.0,
786,1,-1.0993080993081365e-07,7.943901130166914e-06,0.098875522661016,0.0408846300197916,0.0431490732431216,0.0735589347649712,0.0418354355624701,-0.21695020167663173,-0.2632659617243833,-0.1175115629273415,0.0890719619004459,0.06328717160949764,2.4183441129108956,0.9474985080427151,1.1975095587404563,1.0,
787,1,1.220984940984905e-07,7.33280043537205e-06,0.0918751964764406,0.0379432879753061,0.0418123454975508,0.0729130499874431,0.0390271675899503,-0.2903807231249478,-0.3379274358881704,-0.14898082395040377,0.08025268671206089,-0.00619847349341428,2.4213182373123563,0.9074444420508905,1.1315485325147068,1.0,
788,1,-5.089947089950831e-09,9.968024767822913e-06,0.1191244770626658,0.0423261032855249,0.0406197296127999,0.079341605751032,0.0385038890603841,-0.030643152849505487,-0.22861620964736698,-0.17791853300299298,0.16474763050917923,-0.019697217554706353,2.814378207246802,1.0419828419868564,1.3458439255832237,1.0,
789,1,-1.1740008140008513e-07,8.332887257890305e-06,0.0997690043395232,0.0386856594334359,0.0448675715060861,0.0704230936654778,0.0366921793122796,-0.20795436763641637,-0.31855111195956837,-0.07845725010311891,0.045506328568518634,-0.06789278335020867,2.578899439771617,0.862199489194535,1.2009078329029828,1.0,
790,1,1.8161172161168468e-08,7.798720194172608e-06,0.0978752458537669,0.0417093405212332,0.0444081540914972,0.0761615425842721,0.0383710106076889,-0.227118234909308,-0.24329508869858946,-0.0887494312643452,0.12384165697973107,-0.023154222372855117,2.3465463151503694,0.9392059221686252,1.1576990945848282,1.0,
791,1,1.9847781847778164e-08,9.431735003865674e-06,0.1082968528651489,0.0411398577774661,0.0451249519563566,0.0768125195296144,0.0354907784477624,-0.12593592773408868,-0.25704274089899,-0.07273719993573896,0.13235264627033091,-0.10118348101249706,2.6323430943257056,0.9116673664248538,1.225509134414627,1.0,
792,1,7.306634106633739e-08,8.537826355007921e-06,0.0956740857098377,0.0425399548136912,0.0462181476716061,0.0735250977287138,0.0386366097875283,-0.24986439720139222,-0.22357646307525972,-0.04880004964261674,0.08861185749182857,-0.01625620472861251,2.248987737319106,0.9203967826482629,1.154243697151894,1.0,
793,2,-3.565974765975132e-08,7.3301322179845e-06,0.0980248539485467,0.038317181098509,0.0468381620197411,0.064393786342382,0.0388858172668421,-0.22559084481196215,-0.32812168457305335,-0.03547429283079785,-0.043997683269721054,-0.009826888858538675,2.5581812898828056,0.8180586382471919,1.2257342545950414,1.0,
