epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
772,1,-1.972141636141673e-07,3.230979627379831e-06,0.0294684852977407,0.0293355498170325,0.0301821153981846,0.0450215889926447,0.0357815689029175,-0.7941618068560083,-0.28029210794364967,-0.08695709614207416,0.1521793123867577,0.2024142969440103,1.0044973073361068,0.9719192147672377,0.7819196364256163,,
773,1,4.9678144078140354e-08,3.353757170226964e-06,0.0285984135091576,0.0293078449922692,0.0357010155159003,0.0456983693831949,0.0316808464037578,-0.8241318922814912,-0.28123696423068445,0.08097232583180407,0.16709978592174624,0.08069376082391314,0.9757605090443178,0.8209016933292357,0.7113757333360036,1.0,
774,1,-8.523663003663374e-08,3.254496391752976e-06,0.0296333664999495,0.0280708593213185,0.0319327595149306,0.0478744274168309,0.0346434953850338,-0.7885822434025206,-0.3243601297958187,-0.030574272659182642,0.2136186185597313,0.17009138269378754,1.0556253563669418,0.8790339674285451,0.7230364206946202,1.0,
775,1,-5.3251282051285736e-08,3.147819726533252e-06,0.0254834089630662,0.0277486518678027,0.0348935447376601,0.046994551548214,0.0343959803454273,-0.9394552466595216,-0.3359048594818527,0.05809506053167464,0.1950688166981034,0.16292111125444217,0.9183325644756656,0.7952146123819417,0.6500506568668953,1.0,
776,1,5.947545787545418e-08,3.708035368083996e-06,0.02931634861028,0.0326560551603995,0.0379415888783294,0.0504660217101819,0.0321234476309993,-0.7993378592329061,-0.17306203221878053,0.14184097950910035,0.26633736201890884,0.09456768351160348,0.8977033742414564,0.8606701895096763,0.7009770129645361,1.0,
777,1,-1.132742368742406e-07,3.4639750579650287e-06,0.0262135118227284,0.0317334078890327,0.033901316162645,0.0509720203367283,0.0306853636768474,-0.9112079331811239,-0.20172229028093056,0.029247079074082895,0.27631394333893133,0.048767294583927576,0.8260280738304778,0.9360247759118565,0.6827378227833212,1.0,
779,1,1.3226373626369941e-08,3.495845453985624e-06,0.0296442938888576,0.0276672301929933,0.0332125692372776,0.0533785946995783,0.0461447485770533,-0.7882135593174411,-0.33884342569353004,0.00872165648340279,0.32244686509268466,0.45676435195866233,1.0714199528513653,0.8330098459258842,0.6618557785857296,1.0,
780,1,-8.028034188034558e-08,3.289059119400973e-06,0.0299101618992184,0.0261177849164804,0.0331302258394081,0.05129276361594,0.0380131622362017,-0.779284951342417,-0.3964755330876598,0.006239296241308303,0.2825867593757236,0.26291379766557166,1.1451590108368985,0.7883132680655139,0.66364959980163,1.0,
781,1,-4.1523321123324815e-08,3.3934353707312314e-06,0.034032873932823,0.0262823843173035,0.0341879734433162,0.0462968213386145,0.0338041942996134,-0.6501565630560678,-0.39019312214568275,0.037667160961188016,0.18011046375560266,0.14556630549539346,1.2948436746944216,0.7687386215581619,0.7493901055900047,1.0,
783,1,7.275946275945905e-08,3.7273476870102255e-06,0.0457837435521684,0.0260640254167253,0.03162123179934,0.0490461336065112,0.0357048095311357,-0.35355490880530877,-0.39853599969208126,-0.04037790202926413,0.2377984691465337,0.20026677345205393,1.7565201959400383,0.824231053080488,0.8906560658248108,1.0,
