epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
729,1,-3.7488709808708404e-07,2.003319704386931e-05,0.1153449753921715,0.0397493546311439,0.0995587924891625,0.1095116643817561,0.0692626514408492,-0.4893131164294949,-0.5909745810158121,0.6704159198714926,0.50718520824007,0.6822900692883531,2.9017344992892258,0.3992510795507211,0.7418245050976574,,
730,1,-5.932893772892372e-08,6.304540067283204e-06,0.0613041117197213,0.034323043543331,0.0830968621497648,0.0856805491668371,0.0436514343222828,-1.121392186444203,-0.7377509487894705,0.489674613467193,0.2617801437437927,0.22062068654614272,1.7860399122944357,0.4130436410201697,0.5665840466033936,1.0,
731,1,-1.0156327228327083e-06,2.138662335432939e-05,0.1283512721561551,0.0439427489008084,0.1074470402642893,0.1230566155703146,0.1028224304120173,-0.38246988684043426,-0.4906807332822318,0.7466656108399244,0.6237986130004911,1.0773876075356175,2.920808428199305,0.4089674301431899,0.7474643860581766,1.0,
732,1,9.867448107448246e-07,3.004373155740944e-05,0.1859436408337345,0.0461270705930754,0.1074700423378435,0.1333339459781149,0.1240991723764008,-0.011797538232953847,-0.4421684436999462,0.7468796660696251,0.704010886296929,1.2654650484530192,4.0310300960571235,0.42920464517382645,0.9637288373873372,1.0,
733,1,-8.93212861212721e-08,7.280243942771269e-06,0.0667812575755192,0.0398840577099216,0.1044550688368796,0.0996769275751427,0.0666321870387932,-1.0358168882601482,-0.5875915044788524,0.7184245626039152,0.4130884317203889,0.6435720182453013,1.6743427591658475,0.38182614140117827,0.5225285336533609,1.0,
734,1,2.415954415968508e-09,7.636760953323807e-06,0.0686788838919242,0.0428695475140007,0.1093693997523038,0.1076280666170336,0.0624589303850327,-1.0077976470118837,-0.5154065920043805,0.7643986661395793,0.4898356070414054,0.5788935305895483,1.6020062227918828,0.3919666345838485,0.5140517040155775,1.0,
735,1,-9.794969474968077e-08,6.828178163593719e-06,0.055872507248545,0.0392637291633854,0.0941846908481723,0.0965157467754032,0.0693077711934298,-1.2141663651997285,-0.6032669932866674,0.6149252509444292,0.38086039576000164,0.6829412866335657,1.4229693783459598,0.4168757356855691,0.49887529741500575,1.0,
736,1,1.0678518518519925e-07,6.139294306668165e-06,0.0585520377751029,0.0368200435458686,0.080836907335484,0.0975726051508899,0.0581381634992274,-1.1673230647903792,-0.6675256841559732,0.4621013245736864,0.3917509833969605,0.5072066524089603,1.5901786624315424,0.4554799197493123,0.5345653683285929,1.0,
737,1,-1.732929588929448e-07,7.281667073991192e-06,0.0598207773166611,0.037321923046705,0.1108435355784581,0.1016175602599898,0.0630247184774923,-1.145885979018633,-0.6539871656091371,0.777787136368398,0.43237054481753034,0.5879113048740168,1.6027891824496925,0.3367051235492593,0.457223675498483,1.0,
738,1,2.1432967032981147e-08,6.980770270701238e-06,0.0672186243490083,0.0355309713561063,0.085150406171933,0.1045242374736488,0.0829015201268348,-1.0292890153678094,-0.7031632232044567,0.5140868346428968,0.4605731514145998,0.8620375643099396,1.8917786371978635,0.4172681691757871,0.5417121235508089,1.0,
739,1,-4.5143833943819935e-08,7.560824418390696e-06,0.062294443939067,0.0387564936559208,0.1022139264735752,0.1109681165245046,0.0761949914210001,-1.105366911833179,-0.6162698200533517,0.6967354929834173,0.5203970542522707,0.7776799337822314,1.6072877284610114,0.37916667352825617,0.4740102035033715,1.0,
740,1,-1.2176410256408853e-07,6.869812955031199e-06,0.0595376169189914,0.0377614866130787,0.0961776541447277,0.1032365417592271,0.0606537410958671,-1.1506306815253706,-0.6422783806783041,0.6358646341924024,0.44817705441359695,0.5495656372119442,1.5766339099706181,0.3926181640705429,0.4879222122015851,1.0,
741,1,2.7507366707380792e-08,6.500292169365807e-06,0.0550714793340179,0.0390956587551139,0.0879747439430123,0.0961591072808541,0.0589031107531365,-1.2286067894492265,-0.6075567245508643,0.5467174109084182,0.3771584113005861,0.5202782409254012,1.4085981024354024,0.4443913401907546,0.5114031236522728,1.0,
742,1,1.298057794057935e-07,6.126264515761173e-06,0.0577924925337502,0.0332696201537216,0.0834920024342138,0.0918488063452653,0.0601283187749099,-1.180380035728684,-0.7689231617103771,0.494418517387753,0.33129807230553276,0.5408652502287106,1.737042840401808,0.398471957933667,0.519340557288292,1.0,
743,1,-1.6007423687422293e-07,6.43986677315835e-06,0.0657829508687727,0.0365876422597635,0.0780079126412692,0.0939715552604408,0.0669547562072592,-1.0508786120411895,-0.6738574900294719,0.42647797789116343,0.35414637307052904,0.6484013768410862,1.7979063120665222,0.46901874440956465,0.5952454623337975,1.0,
744,1,-3.67949857549844e-07,4.011107955668644e-05,0.1966545283179228,0.0438025091233254,0.0686185995418576,0.1426897867862883,0.162004885161057,0.04420731103742815,-0.4938772517178505,0.2982314298836598,0.771826951299248,1.5320104493559006,4.489469730935418,0.6383381630871526,1.137938269660385,1.0,
745,1,2.471521367521504e-07,1.9996327687080537e-05,0.128122095856616,0.0356368717362918,0.0630235840177075,0.0924177132474001,0.0978413032683147,-0.384257019953404,-0.7001871531106477,0.21317687326458873,0.3374729140925234,1.0277309126743144,3.595110751974085,0.5654439817687523,1.0535032643889461,1.0,
746,1,4.683500203501615e-08,6.4285289235979e-06,0.0575966474438481,0.0343828657320022,0.0940812919129523,0.0793855830880955,0.0369628549030896,-1.1837745430335629,-0.73600955334251,0.6138268168230508,0.18547114771612289,0.054298177151666425,1.6751068042428108,0.3654552310844451,0.5302394646576186,1.0,
747,1,-3.6170288970274936e-08,6.655838730829928e-06,0.0584728284067024,0.0396433797648627,0.1051433069353558,0.0806302177512421,0.0366506500300908,-1.1686767792337969,-0.5936442141606519,0.7249917913342486,0.20102784564047727,0.045815862711162614,1.4749336161522593,0.3770378151737308,0.5281467323740292,1.0,
748,1,1.1555164835166241e-07,1.3655194507499771e-05,0.0981449636275481,0.0358301602946203,0.0797407080886744,0.0835057991216904,0.049784910685193,-0.650794648172088,-0.6947779837113621,0.4484479199242711,0.23607040816386166,0.352096386202858,2.739095324308647,0.4493277251444932,0.8206871039661556,1.0,
749,1,-1.6421587301585893e-07,6.700589877368882e-06,0.0604870048927279,0.0357797032151373,0.0955299926217144,0.0864949235845775,0.0385139172557857,-1.1348105142357483,-0.6961872026152982,0.6291078495373363,0.27124002620003806,0.09540431530422687,1.690492345246541,0.37453503028926444,0.528862648320721,1.0,
750,1,1.8523467643469042e-07,7.85199410066981e-06,0.0621206966509792,0.0334281106202366,0.0713561188933605,0.0696692162010031,0.0446926922452994,-1.1081599300254266,-0.764170663481057,0.33735087216957477,0.05491304381570968,0.24419453030704302,1.8582814648192851,0.46846216801708557,0.6775245716148132,1.0,
751,1,-3.509001221001081e-07,5.959932900949916e-06,0.0548399002640844,0.0333430145885786,0.0767426131755217,0.0827284681087923,0.0340771062766917,-1.2328207047073307,-0.7667195465352408,0.41012485955635797,0.22671811185470694,-0.026989440845706415,1.6446699937226164,0.4344728272347458,0.5529677304170035,1.0,
752,1,9.58443630443771e-08,5.754868068993787e-06,0.054527204459984,0.035096420062676,0.0703467952331683,0.0814440218805051,0.0476647348056208,-1.2385389795223023,-0.7154688141376769,0.32310501123397933,0.2110702843182048,0.30857628987148755,1.5535958017031117,0.49889864986313576,0.5904377866136415,1.0,
753,1,7.561937321938725e-08,6.302895159925284e-06,0.0577011420435032,0.0370674572068114,0.0778456244817375,0.0841082390944596,0.0338197818053537,-1.1819619447575977,-0.6608286351979502,0.4243954058157419,0.2432588525127717,-0.03456932985919585,1.5566102932630415,0.47616010910668677,0.5851543890543771,1.0,
754,1,-2.298262922262783e-07,5.649220934917264e-06,0.0551588949362356,0.0365771583384914,0.0770028252730028,0.0764902174967382,0.0355148901271149,-1.2270207416342653,-0.6741440732139521,0.4135098337863709,0.14831725738804438,0.014336777669547383,1.5079735405429526,0.47500443268647835,0.5976522060360465,1.0,
756,1,-8.041676841675436e-08,5.97291637657078e-06,0.0534989614185289,0.0346041892224952,0.0640981092344472,0.090280861884965,0.0737878907100451,-1.257576413758543,-0.7295931672709202,0.2300827202606517,0.3140797675973333,0.7455788532456123,1.5459808953667487,0.5398544478352708,0.5706902909890864,1.0,
757,1,-7.920879120877717e-08,6.551824879434003e-06,0.0641930877101727,0.0347865269379161,0.0639752077215217,0.092493694814589,0.0869722415710843,-1.0753437037902847,-0.724337773813142,0.22816348437550613,0.33829472944794814,0.9099731510393472,1.8452903485992413,0.5437416217187543,0.6325792567375437,1.0,
758,1,5.874220594221996e-08,6.479082663048559e-06,0.0516211312361911,0.0362597122193992,0.0828002404290841,0.092938183708067,0.0653709287979721,-1.2933074180616397,-0.6828607437949419,0.48609863956461385,0.34308882884645275,0.624461924557013,1.4236105160828638,0.4379126693211096,0.5000633402952661,1.0,
