epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
869,1,-6.349155881155848e-07,1.2674656896925096e-05,0.1728012861159463,0.0659235796459953,0.0523135203310069,0.1112514345479209,0.0965425781014539,-0.03329481168326217,0.019224664990362315,-0.0352245940067809,0.5535436507525796,-0.5009438820154583,2.6211966317246502,1.2601392353189997,1.4595021680315243,,
894,1,-9.055028083028048e-07,1.2585492141036003e-05,0.1809263608052114,0.0593986874669607,0.0570571782539599,0.1026570738338339,0.0900089945053874,0.012652944846633249,-0.08499928465261236,0.05157435958003993,0.47314493636401767,-0.571018292823009,3.0459143561293365,1.041019697519669,1.5047094446563434,1.0,
1063,1,-1.027363451363448e-06,1.6286219769586938e-05,0.1940432209656827,0.0789737518987584,0.0697952382588242,0.0865134592181464,0.0777550999662394,0.08264369873015512,0.19984385869297608,0.2530860816004725,0.3020509990995263,-0.7173634748235193,2.4570285603991033,1.131490089851281,1.7466412978290435,1.0,
1064,1,-9.22667155067152e-07,1.3887655354475058e-05,0.1740570643468947,0.0755634523769579,0.0692332953095665,0.0824051617486092,0.0792619656472912,-0.02605391681979712,0.15570108496347915,0.24500219325058134,0.2533991137595261,-0.698169269661314,2.3034252068499135,1.0914165015920494,1.6461448858135055,1.0,
1066,1,-1.3789216117216083e-06,1.243740060404764e-05,0.1597083575083431,0.0722158091298161,0.0641718309883171,0.0812569392535048,0.0738264228443392,-0.11208763966809629,0.11038737745615149,0.16908470673918444,0.2393672709534881,-0.7692108084648314,2.2115122425480367,1.125333073477205,1.5947502787944565,1.0,
1067,1,-6.082673178673145e-07,1.57369311507297e-05,0.2173989413994551,0.1004469774851009,0.0858345507621667,0.0995114863608475,0.0678032789634307,0.19629678239421494,0.4403581418909658,0.459941763838091,0.4420239811162453,-0.8543167613380472,2.164293864768966,1.170225816613207,1.7148691655297557,1.0,
1068,1,-7.83984208384205e-07,1.4257526094510698e-05,0.1759986921095775,0.0698484536155955,0.0641364646670347,0.0757026100760133,0.0674763289222191,-0.014960565793448186,0.07705636967211771,0.16853343619000397,0.168563744001855,-0.8591504522807327,2.5196860247204818,1.089042948270703,1.7580593129466633,1.0,
1069,2,-1.2938461538461504e-06,1.5306224011547097e-05,0.2277685570520108,0.0876354901332846,0.0644918330287407,0.0784193902642817,0.0615482912349366,0.24289265241583158,0.30391428934995146,0.1740589538685352,0.20382229725127407,-0.951104988588617,2.599015053040145,1.3588407582317024,2.2069774013563666,1.0,
1070,2,-6.082362230362196e-07,1.2116826022842834e-05,0.1774223815713468,0.0720774575623519,0.0554547333389925,0.0744161351111482,0.0591884167009922,-0.006903911397978498,0.10846973446390032,0.023087567166321946,0.15142390765085284,-0.990201116488503,2.461517457110767,1.2997295901174604,1.9211230431283473,2.0,
1071,2,-5.895793243793206e-07,1.8122907988672504e-05,0.2784730785558633,0.0912890995275755,0.0913925292415535,0.0834500753005054,0.0571880082987654,0.44388388568541387,0.3447595940740124,0.5226838486289006,0.26599957895747584,-1.0245826499615562,3.050419267773352,0.9988573620600426,2.11481671892947,2.0,
1073,1,-8.341712657712622e-07,1.221960655583684e-05,0.1303990204820996,0.0666684003135291,0.0669098894460181,0.0751758906765462,0.057873475004007,-0.31483763682016913,0.03045954926673857,0.2108671079419582,0.16158168771115788,-1.0126677520029796,1.9559051059236536,0.9963759391857339,1.3869511338467801,2.0,
1074,2,-7.701159137159104e-07,1.3943557166603992e-05,0.1947094058977199,0.0753907922954631,0.0527619647247877,0.0670475650172434,0.0514841964660555,0.08607099375436365,0.1534135042567573,-0.026688889341957865,0.04715350715238167,-1.1296516767551341,2.582633997274489,1.4288581524693018,2.2543944908243594,1.0,
