epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
933,1,2.846409849409861e-06,6.564722441317462e-06,0.0511018893012445,0.029260983456656,0.03892968722619,0.0727666920703193,0.0562597661748555,-1.3219156139817658,-0.8958332612410238,-0.4628889755413077,-0.005192838118951342,0.2011388379050472,1.7463576717873082,0.7516174396472286,0.7194696354027346,,
934,1,1.6147821733821855e-06,6.539766038302402e-06,0.06167524118527,0.0325928749692412,0.0402150088383212,0.0770337008106299,0.0619384250468552,-1.133855153130886,-0.7879948123614959,-0.43040587351235715,0.051791781170531945,0.2972998631717099,1.8922340851915533,0.8104452905874628,0.8039944528370481,1.0,
935,1,2.4659416361416483e-06,5.829587382665148e-06,0.0523208177533895,0.0275449913589555,0.0354937652211986,0.0711993827019749,0.0642286591914927,-1.2983428336436338,-0.9562673974181543,-0.5552888955968739,-0.02696699152596784,0.3336086054785197,1.8993986120009232,0.7760296817657145,0.748549106646912,1.0,
936,1,2.324547822547834e-06,4.9735645361063605e-06,0.054863136096192,0.033242438369958,0.0412528175526418,0.0794499164127688,0.0621511756125575,-1.2508956909461777,-0.7682612367956857,-0.40492677757949,0.08267559423431331,0.30072884699091357,1.6503448134827008,0.8058027194098848,0.7299324682979396,1.0,
937,1,2.2818333740333863e-06,5.124298269565963e-06,0.0523206347680844,0.032143258052976,0.043509979783081,0.0775526220123034,0.0574720717566973,-1.298346331007831,-0.801885761031139,-0.35165593802492856,0.05850547550337801,0.22245829498356273,1.6276821409863096,0.738739008250849,0.6976819751639062,1.0,
938,1,2.96839405779407e-06,6.1531377155606e-06,0.0624386806643686,0.0389260423949121,0.0431435489582214,0.0793322545320179,0.0620744890042699,-1.1215527983501437,-0.6104253784544414,-0.360113354388482,0.08119354126599884,0.2994942138503161,1.60399241306166,0.9022238807643057,0.827623845256207,1.0,
939,1,1.7076353276353398e-06,6.265660671939606e-06,0.0700273291572606,0.0347676583952618,0.0527213895158107,0.0675495335864282,0.0546834555133067,-1.0068525143757256,-0.7234010569684799,-0.15962527208759406,-0.07958992481485298,0.1727204196333332,2.014093508042973,0.6594476979241518,0.8713171357827204,1.0,
940,1,2.965963695563707e-06,6.24999794651885e-06,0.0646611680686383,0.0351267128191768,0.0535923862959384,0.0821577535858102,0.0554760729351589,-1.0865770327126982,-0.7131267862424879,-0.14323952625141234,0.11618994628348671,0.18711101206610734,1.8407451803505603,0.6554299932683838,0.7350795063285602,1.0,
941,1,2.38454114774116e-06,7.80219385291549e-06,0.0673352687848712,0.0505192280723393,0.083336385250113,0.0800884761209241,0.0530845155381332,-1.0460538346909005,-0.34973528019232936,0.2982383021217709,0.09068072105662461,0.1430445161914411,1.332837783084721,0.6062012615433096,0.7211496140726298,1.0,
942,1,2.210187627187639e-06,6.75917147343052e-06,0.0789601040785061,0.044144955437658,0.0557457042069279,0.0817984531285608,0.0529218496988926,-0.8867956931578964,-0.4846104321630577,-0.10384622931028253,0.11180705991362554,0.13997553395910378,1.788614682720185,0.7918845798272663,0.8950155854334915,1.0,
943,1,2.6560758648758765e-06,5.41582089872424e-06,0.0591411248589463,0.0308771759210447,0.0353757323477268,0.0692009737781882,0.0615574766774618,-1.1758110584492316,-0.8420711277933733,-0.5586198851099464,-0.055436175858788114,0.2911304391095113,1.9153050040964137,0.872810287212091,0.8607790715126798,1.0,
944,1,2.2089890923891047e-06,6.2863184141380125e-06,0.0640734300490062,0.0354984151451196,0.046899238617586,0.0748561599918078,0.0580756188475163,-1.095708072258121,-0.7026006459219497,-0.2766449316750824,0.023117215122868535,0.23290510003955353,1.804915089081824,0.7568919944004059,0.8177955847196321,1.0,
945,1,2.297247863247875e-06,7.771947999170691e-06,0.0749572956267222,0.041047064111625,0.0678124120421358,0.0894475523017007,0.0550472826086964,-0.9388197170486897,-0.5573696570041982,0.09209846714733956,0.201201096132555,0.17935170872806355,1.826086010363006,0.605294187027788,0.7376551467960888,1.0,
946,1,2.3818444444444565e-06,5.988631328713051e-06,0.0678202832073663,0.0391460487175909,0.0479621068886679,0.0789458449692173,0.0543203490928585,-1.038876695139811,-0.6047893951480521,-0.25423514273528564,0.07631086988500045,0.16605813003150363,1.732449454788426,0.8161699951685119,0.8428588398140733,1.0,
947,1,2.456553113553126e-06,6.202334035305119e-06,0.0564377070334166,0.0350198110328401,0.0383675204019606,0.0718154915146392,0.0566337397977873,-1.2225999381931834,-0.7161747391495014,-0.4774348007743206,-0.018350936765470772,0.20776410271231724,1.6115476874734058,0.9127224783745014,0.8300434561729563,1.0,
948,1,2.7747641025641147e-06,6.49887926916623e-06,0.0662243185603822,0.0354989173196649,0.0602902136451818,0.0779615884230534,0.0569775520460862,-1.0626901942495115,-0.7025864996571821,-0.02547686960261301,0.06376502017978289,0.21381654721491367,1.8654781070066822,0.5887908896407131,0.7357770284456239,1.0,
949,1,2.126090435490448e-06,7.292540677043523e-06,0.0839019867611286,0.0469676077330015,0.0598099458953234,0.0781130601954031,0.0531683028537798,-0.8260892560694061,-0.4226310236992874,-0.03347469103920193,0.06570603595998895,0.14462164631785926,1.7863417889258966,0.7852677637835833,0.9488529096816112,1.0,
950,1,2.4695705331705456e-06,7.886323711467288e-06,0.097806752730505,0.0498303610237376,0.064148542473356,0.0846458700249469,0.0484348795168737,-0.672745253148428,-0.36346482092544774,0.036554642779143505,0.14602501536372714,0.05137952847716595,1.9627549944685216,0.7767843557798443,0.9922154942507149,1.0,
