epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
999,1,-5.50854700854826e-08,9.287080639180356e-06,0.0895286823363737,0.0505112710940058,0.0484087332706164,0.1572514716772209,0.1780815322426951,-0.6992190697390822,-0.40987409632273775,-0.16138630418238786,0.42587482038858965,0.7359050042429183,1.772414512302495,1.0434114728879322,0.6809254738437345,,
1000,1,-4.101988603988729e-07,1.1550339433867969e-05,0.1121455872381314,0.0571199440705237,0.0530513173212494,0.1639830693586663,0.1878562931434078,-0.4739806092877147,-0.28691743312196183,-0.06980694749760234,0.46779172607717584,0.7893407599424552,1.9633006607816597,1.0766719901157844,0.7798983101234468,1.0,
1001,1,-2.1028685388686653e-07,9.21147588992672e-06,0.0822125186440952,0.0695076641162626,0.0577434270856247,0.1616106525343001,0.1860649946716576,-0.7844703522390186,-0.09063398789657062,0.014942795151123274,0.4532186114575588,0.7797595383533349,1.1827664894635825,1.2037120744690237,0.6916647794217596,1.0,
1002,1,-1.9219804639805905e-07,1.0543642384514664e-05,0.0870595375543396,0.0623586544654075,0.0601233482946721,0.1777399783068454,0.217161350673899,-0.7271858353368971,-0.19916841685109002,0.055331486787192734,0.5483501769788828,0.9343040550378077,1.3960875553381034,1.0371614201917825,0.6281656192610173,1.0,
1003,1,-5.99123158323171e-07,1.121352440188768e-05,0.0976204622198496,0.0659405141283376,0.0681278424912737,0.2149786491018754,0.2563740431361852,-0.6126911581649255,-0.14331791568850238,0.18031909551677278,0.7385671073075765,1.1003008503174518,1.4804097769101474,0.9678795605074841,0.5777345397247171,1.0,
1004,1,-4.98538868538881e-07,1.116907665149617e-05,0.0944907451642642,0.065615323405246,0.0644061982463801,0.2182502471162645,0.2383836631856016,-0.6452763274445527,-0.14826168732626366,0.12414304155182758,0.7536707104332355,1.0275447972646403,1.4400493697382273,1.0187576108223868,0.5664314568614915,1.0,
1005,1,-4.373174603174729e-07,1.1376887826809726e-05,0.1013278014514791,0.0799428784369499,0.0754356500083121,0.2131083510249099,0.2426236692542455,-0.5754175307113417,0.04924120774393095,0.28221301292547557,0.7298291214355139,1.045174941763272,1.2674866848172028,1.0597352669841686,0.6282232554344553,1.0,
1006,1,-6.667735449735574e-07,1.3104587264755234e-05,0.1305830365419056,0.0688772617620093,0.0673273490884372,0.2278663757371722,0.2723040014146792,-0.32176942957365595,-0.09974489383701136,0.1684996585483859,0.7967877494099241,1.1605824411941656,1.8958526710952854,1.0230053565035075,0.6756905917670073,1.0,
1007,1,-3.3012885632886905e-07,1.591733461430451e-05,0.1761495016270324,0.0814832144736167,0.0827013849171732,0.2321583178223532,0.2759273378011398,-0.02244603066391979,0.0683258713018532,0.3741693197850801,0.8154478985980652,1.173800904851858,2.161762284449178,0.9852583399526204,0.8182434767471758,1.0,
1008,1,-9.469016687016813e-07,1.3573455662229342e-05,0.1545564415835602,0.0842723145106712,0.0706238005312096,0.1927120735922183,0.2194497173441651,-0.1532196159941368,0.10198219355949892,0.21630029494438735,0.6292256741415658,0.9447865503196633,1.8339903026359465,1.1932396817663316,0.9069324487473434,1.0,
1009,1,-1.3538925518926765e-07,1.4388778124771736e-05,0.193320773398883,0.0839670395515505,0.067154314603912,0.1661555803702077,0.1833591874146555,0.07057165055100613,0.09835313756739798,0.16592630499412164,0.4809531115854491,0.7651105006030109,2.3023137664205864,1.2503409454157954,1.1884906317006414,1.0,
1010,1,-6.542078144078269e-07,1.4715504137713362e-05,0.1917770657136002,0.0913872424920241,0.070624675943005,0.1827561157181819,0.1882087759296847,0.0625543918034328,0.1830346182854569,0.2163126902793621,0.5761810378688276,0.7912153436704166,2.098487294252732,1.2939662703656627,1.1175400819024186,1.0,
1011,1,-4.5940976800978086e-07,1.530326998424236e-05,0.1951238671786105,0.0900969723091492,0.0686678147224804,0.1668250738444255,0.1849232110066676,0.07985536755589763,0.1688153007324864,0.18821371143630639,0.4849743299646662,0.7736041580612867,2.1656854441639437,1.3120507856917147,1.2111602607756249,1.0,
1012,1,-2.7630077330078574e-07,1.835088305335283e-05,0.234232317054761,0.0894646513243425,0.0615216708786901,0.1628166914489012,0.177306101456545,0.2625340709824148,0.16177233631952667,0.07832269317887115,0.46065351932756216,0.7315411402764423,2.61812565590778,1.454173722411177,1.4428897587148588,1.0,
1013,1,-8.813260887261012e-07,1.7014317127538233e-05,0.2227212720758644,0.0903159963320613,0.0652480293912825,0.1532993849254645,0.1725279838736516,0.21214176863338208,0.17124332957526578,0.13712900046218246,0.40042135649557914,0.7042229766045149,2.4659951185378532,1.3841737903940043,1.4323474704064147,1.0,
1014,2,3.658080586080459e-07,1.6398404806088076e-05,0.2148969275537547,0.0942756920613717,0.0587142474362441,0.15418436520645,0.1688439982838122,0.17637921585494057,0.21415208691204715,0.03161566613980537,0.4061776420422344,0.6826387402627765,2.2794279567410185,1.6056424213104248,1.4521990706202255,1.0,
1015,1,-6.500582010582133e-07,1.6981070440662857e-05,0.1313487299911667,0.0624734230445503,0.0672748069897306,0.2079671657487707,0.2261297240478855,-0.31592291017496915,-0.1973296511454267,0.1677189569832051,0.7054086169862297,0.9747722455303303,2.1024400641123546,0.9286164795330755,0.7041856549771416,2.0,
1019,1,-3.1437785917787173e-07,1.9607259346514703e-05,0.256964326926161,0.0970203053561985,0.0637117506557341,0.1404294532819155,0.1442069876059693,0.3551578416948213,0.2428489702450993,0.11330219089709308,0.3127338950615922,0.524913306465603,2.6485350406568617,1.5227769066264092,1.7340100452255118,1.0,
1020,2,-4.822326414326541e-07,1.5571865489441268e-05,0.2160209792040467,0.0972715309350446,0.0644895496082876,0.1563162428440932,0.1480480961881048,0.18159623395651034,0.24543503383735443,0.12543635496736252,0.4199097228977346,0.5512008049158906,2.2207809042030418,1.508306744567492,1.4188535898715886,1.0,
1021,2,-2.980424094424221e-07,1.5101197066954164e-05,0.198306719284208,0.0988845706747754,0.0724476484443176,0.1633863407250619,0.1523551921215274,0.09603569892822116,0.26188188239460175,0.2417972795774041,0.46414612632559615,0.5798781784807326,2.0054161383809848,1.3648918620031378,1.2601662332027295,2.0,
1022,2,-6.687899063899191e-07,1.460694528669816e-05,0.1890505774242091,0.0865401189020203,0.0596891565101416,0.1570575001895068,0.1481609158219904,0.048235408694454016,0.1285368838213791,0.048083607717080444,0.42464054836379067,0.5519625614444116,2.1845173695783555,1.4498222816238853,1.2714817798843427,2.0,
1023,2,-4.938632478632603e-07,1.4573181215350825e-05,0.2110014483206332,0.0788976672588597,0.0567359001244462,0.1219221110309832,0.1091849354141158,0.1580857224140625,0.03608052187351416,-0.0026595440448991072,0.17141116196643502,0.24670691452397817,2.6743347593991125,1.3905882606523492,1.6226392036127808,2.0,
1024,2,-3.1876125356126586e-07,1.4922270328791896e-05,0.1906764168949947,0.0799238730256876,0.057842770640374,0.1052714685402506,0.0934012722136054,0.056798654855860775,0.04900344231636615,0.016661745741753168,0.02457131693598574,0.0905689131274404,2.385695587326262,1.3817196240990217,1.658951617764143,2.0,
1025,2,-6.940967032967159e-07,1.5211389446020895e-05,0.203909706076006,0.084331350663276,0.0619956562365246,0.1100625195530453,0.0815629091972361,0.12389803316187514,0.10268248796487718,0.08599752324362682,0.0690774099811594,-0.04496130608710352,2.4179298273112413,1.3602564361139395,1.6752437376069018,2.0,
1026,2,-3.8196980056981313e-07,1.7810505310165507e-05,0.2032365622597664,0.0790263464379709,0.0693252919745255,0.1343077005388941,0.1038263219534767,0.1205913894014149,0.03771015476541913,0.1977429075085447,0.26816211782410365,0.196383377092209,2.5717244905760333,1.139918841570378,1.3861286380226328,2.0,
1027,2,-5.405902319902445e-07,1.695848767867884e-05,0.1956017159864707,0.0826799998011767,0.0561330252977956,0.1109330803824693,0.088858050886154,0.08230132259979402,0.08290654853601304,-0.013342377254412539,0.07695597881714329,0.04070415616418346,2.3657396071266055,1.472903454946488,1.665688255354267,2.0,
1028,2,-2.827589743589869e-07,1.5336170392223558e-05,0.1984078044273992,0.0891052490286014,0.0628739856774433,0.1180875981659589,0.0831383789262261,0.0965453099836853,0.1577469941539197,0.1000656844586559,0.1394554890413651,-0.025829504877094362,2.22664298621429,1.4171812218888238,1.5887983435559412,2.0,
1029,2,-1.372887260887388e-07,1.5601995903117696e-05,0.22357205758225,0.1143436318528211,0.0713243331899808,0.1204819525804659,0.0758364699558793,0.2159544442600164,0.40713679019879484,0.22617062949920338,0.15952873595912548,-0.11775653066319594,1.9552475176099315,1.603127903353183,1.761745848588284,2.0,
1030,2,-1.0974274318274444e-06,1.433621228743375e-05,0.1903491328583797,0.0904838560102144,0.0589689903992395,0.1091172477979172,0.0771353449772306,0.05508074482154001,0.17310018490892723,0.035944967734214885,0.060451826139218644,-0.100774254693041,2.1036573549599518,1.5344051338251754,1.6707573512463396,2.0,
1031,2,1.0014513634512372e-07,1.6854436639198192e-05,0.2382514284343829,0.0856443534917987,0.0630185238417516,0.0971968525887144,0.06893655163981,0.27954716527577167,0.11813208149258136,0.10236189886796614,-0.055232700229496216,-0.21314918887940068,2.7818371776257256,1.3590130212164144,2.021614700958816,2.0,
