epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
643,1,-1.3052014652000585e-08,5.074722464084952e-06,0.0391984803242013,0.0435690428196411,0.0475952960338353,0.0745536326553239,0.0521968047537031,-0.9137582599064511,-0.29399442803751,0.07712260625785376,0.17190542791388003,0.2875188368244003,0.8996658664409407,0.915387255946738,0.677589614926955,,
644,1,2.4509890109904117e-08,5.470834477198661e-06,0.0408509438032435,0.0521419473785161,0.0578840248255916,0.0856675751705828,0.0501623129542413,-0.8724664144257981,-0.11437176289962624,0.27282994492897505,0.3108609521511779,0.24776159263729144,0.783441402088346,0.9007847458927508,0.647796634712557,1.0,
645,1,2.1852991453005523e-08,5.041665278328872e-06,0.0337626704304341,0.0458038624429969,0.0533114132733254,0.0827159363728181,0.0490815821298847,-1.0630400702012406,-0.24397294421730537,0.19053901441590212,0.27579886149266963,0.22598145809306353,0.7370979548830863,0.8591594270581375,0.5849261060684108,1.0,
646,1,-2.188620268618868e-08,7.741017245548594e-06,0.0822845556997262,0.0486923314495209,0.0643917238833299,0.1028670460212635,0.0804764986304483,-0.1722141129553086,-0.18281988772253185,0.3793735449594063,0.4938237674310775,0.7204624911509009,1.6898526605235142,0.7561775385949538,0.7830746582035693,1.0,
647,1,3.4207570207710432e-09,5.228492172690446e-06,0.0373405168410749,0.0468173711269386,0.0598886529652734,0.0835516080494105,0.0445752218870199,-0.9623171351295517,-0.22208708024772914,0.30687553689768937,0.28585107084306116,0.12967582525436952,0.7975612124529834,0.781727206769512,0.5867062752564506,1.0,
648,1,-9.010207570206165e-08,4.966784911157149e-06,0.0367390023395891,0.041379470724109,0.0549056285332655,0.0769746083380904,0.0435712124620195,-0.9785571469662295,-0.345556346517339,0.22000441609609106,0.20386223926254812,0.10689437157419227,0.8878343261132672,0.7536334287769829,0.5923395542604675,1.0,
649,1,-1.7369474969460883e-08,6.012063111012624e-06,0.0598387589777218,0.0423615502990836,0.0572696788878613,0.0809779384310032,0.0594836524531061,-0.4907435044174299,-0.3221001426371218,0.26215983573709223,0.2545633458404306,0.4181989896468869,1.4125391071891213,0.7396725710555924,0.7392501368826335,1.0,
650,1,-4.549938949924905e-09,4.813453014771995e-06,0.0426355101055381,0.0407101632524506,0.0478123017866949,0.0780804512462306,0.0519055134605468,-0.8297089631366756,-0.36186343226664464,0.08167163446094748,0.21812634345311813,0.28192257654391056,1.0472682846509345,0.8514401166869237,0.6620318431224381,1.0,
651,1,-8.71462759462619e-08,5.379906993473458e-06,0.039038481194994,0.0459939094395533,0.0586367186828349,0.0763530567982374,0.0517025632571804,-0.9178483715199408,-0.23983238563686765,0.2857495974318019,0.19575470778774484,0.27800492232278484,0.8487565617733964,0.7843741276554329,0.6299126020390193,1.0,
652,1,6.798339438340845e-08,5.359941552580117e-06,0.0398268172542986,0.0462450160293859,0.060579574183172,0.0827915859297722,0.0500697272781561,-0.8978557923055926,-0.23438768014854322,0.31834625087101187,0.2767130133545388,0.24591416680680542,0.8611945562833264,0.7633637787842523,0.6003385400337119,1.0,
653,1,4.101587301588711e-08,5.345018676902495e-06,0.0493585600946201,0.040316542082837,0.0508330565992198,0.0722517049243004,0.0535890576877628,-0.6832855443471525,-0.3715793326338878,0.14293547717072846,0.14054261122950057,0.31384243555531727,1.2242452675613829,0.7931010188837807,0.7285578857171165,1.0,
654,1,1.0361904761918841e-08,5.192087112176169e-06,0.0508710379642979,0.0415282641665034,0.0452122363691736,0.0670965752942894,0.0514530001392553,-0.65310304801717,-0.3419669735232381,0.02575648785179334,0.06651975754692344,0.2731663385924783,1.2249443611700053,0.9184979333799114,0.8227179866321594,1.0,
655,1,-1.926251526250121e-08,5.155770033640056e-06,0.0422502874581592,0.0443285824399775,0.050769117796462,0.07064150009512,0.048822267278107,-0.8387852613105442,-0.2767116513186038,0.1416768671828839,0.11800449859749881,0.22068411274172162,0.9530946409289176,0.8731234900358377,0.7131020194084704,1.0,
656,2,-6.144078144064128e-09,6.068119455557065e-06,0.078931341780628,0.0527790278559743,0.0417582880636021,0.0670347458444237,0.0453634191082017,-0.21381911078849528,-0.10222762116252919,-0.05371324978332901,0.06559783422814851,0.147203702163714,1.4954774559046309,1.263887156686877,1.2106396362501817,1.0,
657,2,3.9288888888903e-08,6.353606341412051e-06,0.0884156472008903,0.0501617252832049,0.0363227779398866,0.0583122681749305,0.0398804126231538,-0.10034866831953941,-0.1530891841478465,-0.1931660040322271,-0.07380060231135065,0.01838307874563389,1.7625766283972804,1.3809611259660042,1.4643191275760437,2.0,
658,2,-1.1710280830279425e-07,8.41410216838063e-06,0.1399093844982119,0.0528550888826323,0.0341762625899005,0.0650367449678493,0.0355487077747196,0.35859692573064567,-0.1007875380158346,-0.25407963701172254,0.035339200705990004,-0.09659828720711534,2.646987082394285,1.5464986039651742,1.9429159059887908,2.0,
659,2,1.4280830280970614e-09,7.126683082383403e-06,0.1048495438960669,0.0540042260136786,0.0446554395428407,0.0766440185766218,0.0364793452407544,0.0701286071598862,-0.07927925538688492,0.013364859839852942,0.19955820389591336,-0.0707559047779194,1.9414703286217208,1.2093267301767352,1.3095892000119136,2.0,
660,2,5.127814407815808e-08,5.255477394317067e-06,0.0353772956627004,0.0524709470516146,0.0542129239815706,0.0871871945090923,0.0411879076368385,-1.0163257204473137,-0.10808189984111785,0.20730788958072224,0.32844400627487114,0.05064246523495351,0.6742135112291743,0.9678500133923436,0.6212697866326696,2.0,
662,1,3.4871794871808955e-08,5.125485382122261e-06,0.0435661012540021,0.0417237814161717,0.0513964271236155,0.0725233244527709,0.0515738678531165,-0.8081171349342234,-0.33726997579379353,0.15395726308601615,0.1442949104038766,0.27551267173448235,1.0441301254394766,0.8117873549549903,0.6882615024941967,2.0,
663,1,-1.7226666666665264e-07,5.685120691781896e-06,0.0535335248278667,0.0457878374692835,0.0407650360590451,0.0658092392423174,0.044672467580421,-0.6020888165145603,-0.24432286573717793,-0.0777864174886278,0.0471470144989145,0.13185505582361093,1.1691392004389403,1.1231859139545692,0.9319362489686239,1.0,
664,2,1.810012210012351e-07,6.624179362062602e-06,0.089117687463669,0.0513184742910105,0.0463319612647261,0.0642238192592165,0.0432751680101354,-0.09243980826899989,-0.1302906917687272,0.05022072899811458,0.022760953941801488,0.10007669350790711,1.7365276767708335,1.1076018646379924,1.2702627653332044,1.0,
665,2,1.0381831501832909e-07,6.645941868874799e-06,0.0912713635284381,0.0537546736447031,0.0425398217802146,0.0669658742343492,0.0402668859737735,-0.06856057550531984,-0.08391093861908094,-0.03517059695784858,0.06456990537876783,0.028027220850171012,1.6978926565350867,1.2636021448392418,1.3243577100879156,2.0,
666,2,-1.473250305250165e-07,9.386886424442945e-06,0.1514387664012122,0.0578118770896206,0.037828610445421,0.0597689224252529,0.0393890410013574,0.43778327414986734,-0.011147389149932912,-0.1525453818392128,-0.04912729760065921,0.0059854297745393515,2.619464278978094,1.528217616013498,2.143993739825036,2.0,
667,2,-5.0680341880327775e-08,7.282280150100164e-06,0.1077789076007661,0.0506452639658341,0.034067858237687,0.0618495899412359,0.038687805489854,0.09768415154411841,-0.1434957654001658,-0.25725659356391656,-0.014907697994498342,-0.011977735889436776,2.128072224112594,1.4865559512590376,1.6516548648814808,2.0,
668,2,7.0075702075842305e-09,7.357999008997903e-06,0.1063422054690548,0.0549930021639462,0.038873500387272,0.0687402723880725,0.0401759612306813,0.08426443444612126,-0.061135634110296225,-0.12529832505888303,0.09072196533074227,0.025766617292202573,1.933705518504202,1.4146291686349648,1.4991920112102337,2.0,
669,2,1.1550866910868312e-07,8.667123989597545e-06,0.1421203083976916,0.0563486239437681,0.044834912492627,0.0645501167592216,0.0406111754967836,0.37427589652720333,-0.036783783060845246,0.017375862357649607,0.027828716724917185,0.03654105669292705,2.52211635945459,1.2567743313584685,1.814390134635092,2.0,
670,2,-6.775091575077552e-09,8.414208025033325e-06,0.1206072624976531,0.0541245266137822,0.0402499333021007,0.0820996288640653,0.0631466365288182,0.2101415802733949,-0.07705412068893878,-0.0905028115566888,0.2683200786364988,0.4779570111104927,2.228288019408247,1.344677555860734,1.4281241215232803,2.0,
680,1,-6.49279609279469e-08,5.285685613005588e-06,0.035800336743219,0.0563490012376353,0.0573502018122888,0.0888137057002454,0.04582188153389,-1.004438702415974,-0.03677708738336015,0.2635648777816792,0.3469275064766354,0.1572593995607678,0.6353209575319141,0.9825252036054325,0.6304477562300798,2.0,
681,1,2.3779242979257016e-08,7.698770416164181e-06,0.0690278045681959,0.0582260494932381,0.0565636487721,0.1040789095785141,0.0692216268470573,-0.34788792813180497,-0.004008796496207007,0.249755056974352,0.5055357786291237,0.5698107114230456,1.1854937725500259,1.0293717146168786,0.7921503692273482,1.0,
689,1,-1.6529230769229368e-07,5.640248734282117e-06,0.0378264366070112,0.0464693998158435,0.0540864531322993,0.0851934161903516,0.0570944249924904,-0.9493879089503957,-0.22954735538281318,0.2049723119029793,0.3053107110431279,0.3772039671148609,0.8139899109306727,0.8591530405800056,0.6052219291335647,1.0,
704,1,5.327081807083208e-08,5.6400549066245285e-06,0.0380347594422189,0.0547141998397046,0.0514588090522307,0.0864450285463479,0.0476706856944848,-0.9438956986278189,-0.06621830183347681,0.15517026662643596,0.31989524806779623,0.19681427995135312,0.6951406474553095,1.063241408147682,0.6725576919346553,1.0,
705,1,5.3868620268634324e-08,6.356427808930183e-06,0.0620987927985851,0.0388306585334805,0.0531082606797739,0.0827882346621596,0.0687131481566465,-0.4536706091967417,-0.4091310323994471,0.18672106112678474,0.27667253420605487,0.5624379411403638,1.599179513412845,0.7311466594802127,0.7426880905944269,1.0,
706,1,-7.894310134308731e-08,5.59826282020698e-06,0.0493446161043036,0.0491118907199852,0.0512652917625062,0.0886653385611008,0.0530679790155935,-0.6835680876923219,-0.1742402715622057,0.15140255581466852,0.3452555674670247,0.3040712577397735,1.004718219207246,0.9579762653304168,0.7036043716248964,1.0,
707,1,1.9063247863261883e-08,6.515171004458743e-06,0.065276932690106,0.0441910787990739,0.0619185168172086,0.0990573016042994,0.0898487460257437,-0.4037585123737788,-0.2798183864315871,0.34020773435245855,0.4560849385963398,0.8306248979028327,1.4771183991343253,0.713685782295904,0.6800234503488854,1.0,
708,1,-1.4945054945040893e-08,5.353586255924306e-06,0.0376487033928361,0.0443421879012167,0.0524676725992396,0.0856788910925552,0.0495698022899004,-0.9540976208459527,-0.2764047758205411,0.17458580667577236,0.31099303440468107,0.23587941869911375,0.8490301481414937,0.8451173949054568,0.593502260213385,1.0,
709,1,2.17533577533718e-08,5.589887722324569e-06,0.0412615325413721,0.0504617591638341,0.0541968326834857,0.0824662553438058,0.0480899062685291,-0.8624657129270843,-0.14712567726202025,0.20701102912060085,0.2727757628548912,0.20556992568819957,0.8176630296296525,0.9310659977591688,0.6711587003521312,1.0,
710,1,-1.5708913308899367e-08,5.555764678163231e-06,0.0380734678884126,0.0449113881748367,0.0618336721221165,0.0845378374400775,0.049171754280561,-0.9428785063620206,-0.263649942463526,0.3388365319730221,0.2975857751647164,0.22781696022295894,0.8477275298788102,0.7263140020560274,0.5669429069123724,1.0,
711,1,-1.325128205126798e-08,5.280661567613051e-06,0.0338569941269552,0.0470223585246566,0.0566054171677952,0.0823698168406805,0.0506645987297499,-1.060250246098597,-0.21771819578640042,0.2504932156702753,0.2716056495490772,0.25772499491032796,0.7200037425910859,0.830689537994798,0.581965349893416,1.0,
712,1,-4.300854700853295e-08,5.4424607825685245e-06,0.0408839807862337,0.0478094916760594,0.0572497099323437,0.069192838938415,0.0468939571651427,-0.8716580230083925,-0.20111722772618826,0.26181109233985345,0.09728409907872278,0.1803864623073871,0.855125713059879,0.835089935697889,0.7014471932684287,1.0,
713,1,-4.6396092796078784e-08,5.215574836187433e-06,0.0513339594768409,0.045315080897119,0.0522975054336577,0.0786297325342692,0.0460328961178224,-0.6440443169514566,-0.25470146210912653,0.1713372621634456,0.22513652089177602,0.16185392976675697,1.1327978602868214,0.8664699023684836,0.7381833122785607,1.0,
714,1,-1.9860317460303468e-08,5.597819552837348e-06,0.0522411613390605,0.0455423310984949,0.0457799342150895,0.0718056580605787,0.0496520769267186,-0.6265261457298048,-0.24969911000971476,0.038234586977312114,0.1343499683661163,0.23753781483898548,1.1470650055456078,0.9947881553601857,0.8315870929256398,1.0,
715,2,-6.838192918191515e-08,6.137025821962006e-06,0.0862145313441407,0.0489926097176557,0.0426005325737714,0.0624306645678821,0.0418641070045617,-0.12555885806870673,-0.17667198302126133,-0.03374446380470375,-0.005556602341718841,0.06692656563668134,1.759709722165497,1.1500198879656998,1.2872923231287539,1.0,
716,2,4.5067643467657504e-08,7.077523452858651e-06,0.1053697033044523,0.0582370751369084,0.0436632766213594,0.0644624016171654,0.0378947407288727,0.0750773451383422,-0.0038194553177117846,-0.009103847014523693,0.026468925112289692,-0.03268982605684849,1.8092923410800406,1.3337464775133907,1.5131027893083717,2.0,
717,2,3.9488156288170296e-08,7.61102319728686e-06,0.1136996156332186,0.0567953646999259,0.0401689326199082,0.0623156521345055,0.0375513174499071,0.1511621475332812,-0.0288868965987021,-0.09251727967665847,-0.007400542158859518,-0.04179368920673105,2.001881920329435,1.4138775197192675,1.6635996246857718,2.0,
718,2,-7.097240537239137e-08,8.932176035456823e-06,0.1366312690735073,0.0616665895415235,0.0361622612901174,0.0674401044190324,0.0353228552298268,0.33488781373000265,0.0534005928232875,-0.19759496533816573,0.07162661095635077,-0.10297187487263261,2.215609043410193,1.7052275525375686,1.9140098128831153,2.0,
719,2,-9.265934065920088e-09,9.151597305955648e-06,0.1443429417471673,0.066856374684323,0.0450348488319686,0.0625951333687057,0.0377229211213973,0.3897939529202181,0.13420489053442408,0.02182533390842274,-0.002925645639336247,-0.037234259752310955,2.1589681382002195,1.4845145904492232,1.9622539171640783,2.0,
720,2,7.206837606851661e-09,7.965725253029364e-06,0.1262585436163337,0.0568370903045147,0.0364183329868465,0.0594546660234372,0.0363290079021762,0.25593377987635085,-0.02815250142032157,-0.19053874181578553,-0.054399019459497516,-0.07488557902688057,2.2213720225273805,1.5606296338552506,1.9097527568575612,2.0,
721,2,-1.115897435897296e-07,8.055065703185505e-06,0.1227205590508647,0.0603103455296073,0.0389992493307221,0.0657055997421472,0.0337294753586423,0.2275119572294322,0.03116198508251505,-0.12206872520782162,0.04557092736715401,-0.14912993906782776,2.034783969305083,1.5464092298019836,1.7480485207000511,2.0,
722,2,4.53001221001362e-08,8.41700750150046e-06,0.1311336854835954,0.0618048479246263,0.0396997849931837,0.0612630512071911,0.0358863178545357,0.29381931573977943,0.05564011174043071,-0.10426537126918553,-0.02443624954197417,-0.08714599904981028,2.121703526234541,1.5567663948014552,1.9109667448185321,2.0,
723,2,-9.199511599510197e-08,7.181547576641184e-06,0.1114450234060404,0.0549922967117823,0.0391978643163677,0.0595494026205175,0.0380004406330903,0.1311335503908166,-0.06114846221407359,-0.11698886535994213,-0.0528068635236661,-0.02990440907515614,2.026520140993172,1.4029053563375806,1.6854707964059847,2.0,
724,2,-8.800976800962775e-09,8.37391828793995e-06,0.1254475056034807,0.0635952759481052,0.0416812968380491,0.0624263512547176,0.0355147734819516,0.24948943583076444,0.08419746838321333,-0.05555868480507112,-0.005625694315450534,-0.09755332789337276,1.9725605585120476,1.5257142905343244,1.815822076405584,2.0,
725,2,4.8654456654470753e-08,8.378646904389437e-06,0.1284804493128449,0.0592606952244773,0.0401891491248794,0.0648400478502811,0.0352830905288283,0.2733787757479264,0.013604619422229744,-0.09201411975078136,0.03231022110876151,-0.10409825766300704,2.168018461607856,1.4745079706059718,1.7874968337127155,2.0,
726,2,2.896019536020943e-08,9.531240873200294e-06,0.1522931451112733,0.0668374751072771,0.0393580754050442,0.0626557617494699,0.03791827181851,0.4434091592229794,0.13392216158806014,-0.11290995976367878,-0.001957535596439361,-0.03206906016727911,2.278525128929703,1.6981464737027665,2.1480269569675436,2.0,
727,2,-1.8830769230755208e-08,9.020149205556972e-06,0.134959572804386,0.0692118053173265,0.0438346504263992,0.0587364925189388,0.0352976972478392,0.32257726477152127,0.168829648889154,-0.005186637604953315,-0.06655190110419787,-0.10368435740845645,1.9499220149454146,1.5788930846032339,1.9905148928254135,2.0,
