epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
827,1,9.052242572242642e-07,6.698173129869614e-06,0.0628114463148015,0.0314262620175163,0.0452968169061848,0.1073981268623666,0.0829158591944125,-0.5053532747999269,-0.28313303077329505,0.23661685362298795,0.2839485276595577,0.4440037192167933,1.9986292881572982,0.6937699024790193,0.6171592120034204,,
828,1,8.429890109890179e-07,6.900101275479274e-06,0.0659375548788671,0.0312440562673773,0.0422614346823828,0.1302988892723664,0.0868394838187304,-0.456782520454378,-0.28894777772104246,0.16725510782052458,0.4772366138945926,0.4902387422123602,2.1103356100437543,0.7392867093954117,0.5631714506996269,1.0,
829,1,1.11107692307693e-06,6.680603677734679e-06,0.0695675632015603,0.0369868432214699,0.0404543644912388,0.1194494847579073,0.0912574691793693,-0.4031923460487906,-0.12021488285374282,0.12355472116177747,0.3902992708542191,0.5398621547512081,1.8808223768283743,0.9142630078015969,0.6663613200185622,1.0,
830,1,5.126039886039957e-07,8.506168070973049e-06,0.0837904789647237,0.036409413193144,0.0448049846736214,0.1337123459356995,0.1039022209014662,-0.21717162797865355,-0.13594978034955935,0.22569949750632912,0.5030964587728635,0.6696275139403383,2.3012778932292166,0.8126015633482839,0.6733196067182569,1.0,
831,1,1.12508913308914e-06,9.22858467661547e-06,0.0916963851455587,0.0457560178712089,0.0405726015736011,0.1317961971500003,0.117553173836471,-0.12700816192592462,0.09254596145515268,0.12647318319201598,0.4886624156033684,0.793067955750375,2.0039851679944296,1.1277287718273377,0.7974274149799027,1.0,
832,1,4.812698412698482e-07,8.049324388312382e-06,0.083150489302912,0.0323179027237096,0.0342210531174185,0.1177590235148759,0.0945493402576993,-0.2248389130728216,-0.25515564015584874,-0.04377861106744096,0.3760460830453332,0.5752991086979886,2.5728128833381345,0.9443589667991101,0.7597550602038949,1.0,
833,1,1.1273781033781103e-06,1.6051485827464693e-05,0.1423852517270047,0.0428713168131339,0.0394942811835288,0.1212276284063634,0.1059573938499931,0.313044900101467,0.02742569811823607,0.09953608779979937,0.40507570542298255,0.6892142992588741,3.321146658521265,1.0854794681399318,1.1526456869953858,1.0,
834,1,5.556923076923147e-07,1.06901119264684e-05,0.1170823569261619,0.0438316040682229,0.0407068288641431,0.1252616127259298,0.1083790903429696,0.11738622636921493,0.04957779149579561,0.12977604330695577,0.4378101311815928,0.7118123964274515,2.6711248262578695,1.076736472841747,0.9695396902751856,1.0,
835,1,7.035783475783546e-07,1.3399665906309728e-05,0.1227408458172282,0.0432116354228687,0.041266965296245,0.1264956900829376,0.1047495896328184,0.16458378091645007,0.03533249136995705,0.14344247578879193,0.44761390993945827,0.6777498777556916,2.8403925059445028,1.047098763233683,0.9892040136167034,1.0,
836,1,1.068143264143271e-06,1.516894998003598e-05,0.1311535874889491,0.0457921956135277,0.0427880495565906,0.1202939183856211,0.1146427336552483,0.2308775984688061,0.0933363146441026,0.1796389844848868,0.397343773761722,0.7679978215281573,2.864040950446472,1.0701849208631122,1.085004677896084,1.0,
837,1,9.338982498982566e-07,1.5474360632378037e-05,0.1505690972547265,0.0507201146207693,0.040923548347271,0.1178202401757949,0.1157543159305027,0.3689305328745597,0.19554512099398427,0.13508582649972553,0.37656579449462807,0.7776471672029861,2.9685683838081784,1.2393567349937902,1.2680051657018532,1.0,
838,2,6.529735449735519e-07,9.077725099841355e-06,0.1092719256913433,0.0500671474664753,0.0456928872715857,0.1431821136105781,0.1083643667682174,0.04834820407169289,0.182587615527507,0.24532272994843837,0.5715229401274974,0.7116765347249121,2.182463926082141,1.0957077730965794,0.8436173596095317,1.0,
839,2,1.1774570614570684e-06,1.2417957159225824e-05,0.1675869764383846,0.0619916176165614,0.0476203464928011,0.1078875699069653,0.0901926373058934,0.4760108446734972,0.3962215776375002,0.2866401692981811,0.28849544858903536,0.5281251159154635,2.7033376373126976,1.301761125673602,1.4763050207665833,2.0,
840,2,5.564656084656153e-07,1.1827798185487203e-05,0.166887750424912,0.0621394284335658,0.050339464127842,0.1354399675462867,0.1080120880446196,0.47182980173894423,0.3986031057439936,0.34216935610242255,0.5159341288421362,0.7084203684107764,2.685654969426729,1.2343833039711307,1.2327841893499676,2.0,
841,2,9.991957671957742e-07,1.0881550638901423e-05,0.1558336866411309,0.0573061705974837,0.0487897703220057,0.1342842559666453,0.0972994665007278,0.403297739989994,0.3176307637125193,0.3109007004031678,0.507364502098663,0.6039707815683875,2.7192702940384463,1.174528916417566,1.1642213662859777,2.0,
842,2,8.358746438746508e-07,1.2820923853987294e-05,0.1904658692207852,0.0714609699501049,0.0516073580576278,0.1199388005533265,0.1035477283219459,0.6039813055534732,0.5383737381370273,0.3670442543971752,0.39438732508565566,0.6662098920598213,2.6652759412281726,1.384678231194818,1.5268503500247688,2.0,
843,2,7.972096052096123e-07,1.2264409094473364e-05,0.180421828367416,0.0699732734870663,0.047764895386087,0.1102944805605774,0.0828311796881816,0.5498059217927259,0.5173356865293671,0.289671013330877,0.3105596514869454,0.44298192769855244,2.5784023095397233,1.4649212146339825,1.5841737712870883,2.0,
844,2,1.0079495319495389e-06,1.0816502474342942e-05,0.1579577877303137,0.062089408111822,0.0471045763864468,0.1164801777830016,0.0822755843077436,0.41683623479968607,0.397797812991555,0.2757502197798335,0.365126838543728,0.43625177193544956,2.543996609683075,1.3180904019186641,1.3451488912304819,2.0,
845,2,5.436597476597546e-07,1.0423060719411903e-05,0.1530708550423035,0.0584043755435259,0.0502196080797906,0.1145826772395267,0.075313383301331,0.38540934381927205,0.3366132535110854,0.3397855628364336,0.34870237368134405,0.3478352871032605,2.620835045024739,1.1629563594835992,1.2831979057703984,2.0,
846,2,1.1532991452991523e-06,1.1427349931545904e-05,0.1788126442581324,0.067309203189342,0.0455246959938207,0.0929145835145923,0.0717608969267876,0.5408469044242726,0.47851932433691013,0.24163503442957499,0.13908651812541858,0.2995171866176704,2.6565458992173396,1.478488175084199,1.7778196368963384,2.0,
