epoch,sleep_stage,mean,std,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_power_log,theta_power_log,alpha_power_log,beta_power_log,gamma_power_log,delta_theta_ratio,theta_alpha_ratio,slow_fast_ratio,prev_stage,stft_entropy
938,1,6.130504680504733e-07,9.623798324839514e-06,0.1142794878550642,0.0659297213916453,0.0523390247433764,0.1731111710503757,0.1182507974545948,-0.38801636718241145,-0.244661569556789,-0.22604540995648528,0.4249623248055764,0.22825711456429346,1.7333268231089858,1.2596425338906372,0.7993269169065264,,
939,1,6.026218966219018e-07,1.0685463837064637e-05,0.133974424512853,0.0758832782911342,0.0596831153046507,0.1605355744651666,0.1176991283795937,-0.22901475984619693,-0.10405473662096221,-0.09473867336481993,0.34954394644684494,0.2235809559412907,1.7655096355908237,1.2714149804147508,0.9529470458492568,1.0,
940,2,5.189556369556421e-07,1.578387543347599e-05,0.2483961679549278,0.123451347840501,0.0807850983513621,0.1400942340729126,0.1072524092414888,0.38836066409806125,0.3825956218867924,0.20800440696265537,0.21334378024741293,0.13063444637782523,2.012081360136243,1.5281261301118343,1.683479519041881,1.0,
941,1,3.980317460317512e-07,1.061525843864671e-05,0.1215524778338696,0.0795408150391669,0.0631312068960088,0.1887054155787023,0.1622542616031473,-0.3263174653817149,-0.0569808487697893,-0.03857267826100053,0.5112154268083904,0.5446137484570782,1.5281582118036454,1.2599086734000335,0.7985037775411409,2.0,
942,1,5.137264957265009e-07,1.1281905383625938e-05,0.1491342901359648,0.0910759968194698,0.0621751484873033,0.1587812328696208,0.1081948142798535,-0.12181663142973481,0.07844301838712434,-0.05383249420445914,0.33855574937580607,0.13938285547889123,1.6374528733262306,1.46480602345557,1.0871340232232853,1.0,
943,2,5.455767195767248e-07,1.3049856389789722e-05,0.197455795514016,0.0955544226745444,0.0623816441891268,0.1217952384948607,0.1103067161327184,0.1588506551339514,0.12644464329061428,-0.05051680713494469,0.07336986662108932,0.1587142148284958,2.0664007335987375,1.5317469132095463,1.5909088209647166,1.0,
944,2,5.874692714692766e-07,1.396121737774389e-05,0.1992956884438702,0.1108691979519554,0.0882434319693803,0.1325122836367295,0.0974938084314315,0.16812550163727943,0.27509967508208844,0.2963110839089004,0.1577038775937789,0.0352383855887502,1.7975586958925893,1.256387462388852,1.4050077051755219,2.0,
945,2,5.793878713878765e-07,1.1508116254299477e-05,0.1663751771084637,0.0896853356140742,0.0718797670443668,0.1272983100869583,0.0940461341784851,-0.012418583372758677,0.06305601798581643,0.09120680642801261,0.1175617951868535,-0.0007650007359638392,1.8550783234626318,1.2476958622146856,1.2855793711390129,2.0,
946,2,4.812523402523456e-07,1.6230314768042284e-05,0.2595692950382257,0.1162211409766841,0.0916285984872249,0.1316280415213037,0.0885044309318679,0.4323594117402273,0.3222432944653981,0.33395522218281276,0.15100861317129585,-0.061497771290967465,2.2333893770748827,1.2683799001136926,1.6832142272961155,2.0,
947,2,4.1030240130240653e-07,1.3964694341008248e-05,0.2009003229002823,0.093879468106264,0.0927623077232348,0.1249884671725056,0.0829787105736352,0.17614478048755192,0.10876040819344263,0.3462521704279233,0.0992500516117278,-0.12596624248022031,2.139958683129719,1.0120323478153597,1.3537423111599753,2.0,
948,2,5.061204721204774e-07,1.3167490993257509e-05,0.2102758164342062,0.0953486630246823,0.0814403676330893,0.107862069626199,0.0921886496705479,0.22175594455191402,0.12428899926558619,0.2160829452045562,-0.04811799723183798,-0.020713414118110233,2.2053126331424373,1.1707645118909142,1.6144687274762772,2.0,
949,2,6.804945054945106e-07,1.3423639532309915e-05,0.1873334456118789,0.1061758070325783,0.0872378001891367,0.1177278866317214,0.0853888791366202,0.10622612270108775,0.23184487616377866,0.28484955010617147,0.03940455298540026,-0.0973344788450142,1.7643537307954575,1.2170709225984944,1.4319851542557536,2.0,
950,2,4.561762311762364e-07,1.3988187305437217e-05,0.206881802783084,0.113696432608795,0.0867462010642487,0.1059034249512892,0.0846815012002742,0.20548350629046416,0.30028057136035624,0.279198455076537,-0.06644366217316235,-0.10565316704041451,1.8195820084602399,1.3106639893151888,1.6640394169600226,2.0,
951,2,4.179084249084302e-07,1.0946307056524148e-05,0.1519143324336254,0.0964473487486219,0.0769887325636243,0.101054615855846,0.0791228226110658,-0.10334706866848457,0.13574592964627225,0.15987100564287057,-0.11331008261495451,-0.17354890124528202,1.5750848449418997,1.2527300139524167,1.3949427959213296,2.0,
952,2,5.525885225885279e-07,1.5075842016133276e-05,0.2120227850984896,0.1127847236292132,0.0888731003796624,0.1087798628886412,0.0815785168179462,0.23002960318917628,0.2922294536288556,0.3034213246997008,-0.03964505034125324,-0.14298434577715427,1.8798725430491674,1.2690392718171741,1.6433139177016947,2.0,
953,2,5.687216117216169e-07,1.302680800834168e-05,0.1984273841684436,0.1012426802455949,0.0865835188736725,0.1038545812580439,0.0823141373836696,0.16375912221792524,0.1842690471727568,0.2773213146157151,-0.08597957101270474,-0.13400743751483846,1.9598989654179146,1.1692930972257152,1.5735742513316486,2.0,
